Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1989,11,HOU,Houston Rockets,Hakeem Olajuwon,26,4,4,40.5,10.5,20.3,0.52,0.0,0.0,,10.5,20.3,0.52,0.52,4.3,6.3,0.68,3.5,9.5,13.0,3.0,2.5,2.8,2.5,4.3,25.3
1989,11,HOU,Houston Rockets,Sleepy Floyd,28,4,4,40.0,5.5,11.5,0.48,2.0,3.8,0.53,3.5,7.8,0.45,0.56,2.5,3.5,0.71,0.8,3.8,4.5,6.5,2.0,0.3,2.5,2.5,15.5
1989,11,HOU,Houston Rockets,Otis Thorpe,26,4,4,38.0,6.0,9.3,0.65,0.0,0.0,,6.0,9.3,0.65,0.65,4.0,5.3,0.76,1.5,3.5,5.0,3.0,1.3,0.3,3.8,4.3,16.0
1989,11,HOU,Houston Rockets,Mike Woodson,30,4,4,34.3,4.3,12.3,0.35,0.8,2.3,0.33,3.5,10.0,0.35,0.38,2.5,3.0,0.83,1.0,1.3,2.3,4.5,1.0,0.5,2.3,1.8,11.8
1989,11,HOU,Houston Rockets,Buck Johnson,25,4,4,29.5,4.8,10.0,0.48,0.0,0.3,0.0,4.8,9.8,0.49,0.48,2.0,3.5,0.57,1.8,2.0,3.8,3.3,0.8,0.5,1.5,3.8,11.5
1989,11,HOU,Houston Rockets,Walter Berry,24,4,0,14.3,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,0.5,1.8,2.0,0.88,0.8,1.5,2.3,1.3,0.5,0.3,1.5,2.0,8.3
1989,11,HOU,Houston Rockets,Tim McCormick,26,4,0,13.3,1.8,3.3,0.54,0.0,0.3,0.0,1.8,3.0,0.58,0.54,2.0,2.3,0.89,0.5,2.8,3.3,0.0,0.8,0.5,0.0,2.3,5.5
1989,11,HOU,Houston Rockets,Derrick Chievous,21,4,0,10.0,1.3,4.3,0.29,0.0,0.0,,1.3,4.3,0.29,0.29,2.0,2.5,0.8,1.3,0.3,1.5,0.5,0.3,0.3,0.8,1.8,4.5
1989,11,HOU,Houston Rockets,Purvis Short,31,4,0,9.3,2.0,5.3,0.38,0.0,0.5,0.0,2.0,4.8,0.42,0.38,0.8,1.3,0.6,1.5,0.8,2.3,0.3,0.0,0.0,0.3,1.8,4.8
1989,11,HOU,Houston Rockets,Frank Johnson,30,4,0,9.0,0.5,1.5,0.33,0.0,0.3,0.0,0.5,1.3,0.4,0.33,1.5,2.5,0.6,0.3,1.0,1.3,1.8,0.3,0.0,1.0,0.8,2.5
1989,11,HOU,Houston Rockets,Allen Leavell,31,2,0,2.5,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0
1989,11,HOU,Houston Rockets,Chuck Nevitt,29,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
