Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,1,2891,ATL,Atlanta Hawks,27.0,NBA,SF,6.0,68.0,15.2,0.78,0.79,0.21,4.7,9.9,7.2,2.6,0.8,1.2,6.1,11.4,,0.2,0.0,0.2,0.17,,3.9,1.3,5.2,0.1
2014,4,2891,CHA,Charlotte Bobcats,28.0,NBA,PF,4.0,21.0,15.6,0.9,1.0,1.5,5.8,18.7,12.0,7.3,0.0,0.0,0.0,7.5,,0.1,0.0,0.1,0.23,,2.1,1.6,3.7,0.0
2016,9,2891,DET,Detroit Pistons,30.0,NBA,PF,3.0,26.0,10.2,0.5,0.5,0.0,4.9,13.6,9.4,5.7,0.0,3.8,0.0,7.7,,0.0,0.0,0.0,0.01,,0.0,-0.5,-0.5,0.0
