Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2442,Jason Richardson,"January 20, 1981",37.0,37.0,33.1,5.5,12.55,0.44,2.3,6.05,0.38,3.18,6.5,0.49,0.53,1.78,2.52,0.7,1.28,3.7,4.98,1.32,1.05,0.4,1.15,2.58,15.08
