Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,31,483,TOT,Total After Trade,23.0,NBA,SG,16.0,0.0,70.0,3.6,8.2,0.44,0.5,1.5,0.33,3.1,6.7,0.46,2.1,3.1,0.67,0.5,2.6,3.1,1.0,0.5,0.0,3.1,4.1,9.8
2004,25,483,POR,Portland Trail Blazers,23.0,NBA,SG,13.0,0.0,48.0,3.7,8.2,0.46,0.7,2.3,0.33,3.0,6.0,0.5,1.5,1.5,1.0,0.0,2.3,2.3,0.7,0.0,0.0,1.5,2.3,9.7
2004,27,483,SAS,San Antonio Spurs,23.0,NBA,SG,3.0,0.0,22.0,3.3,8.2,0.4,0.0,0.0,,3.3,8.2,0.4,3.3,6.5,0.5,1.6,3.3,4.9,1.6,1.6,0.0,6.5,8.2,9.8
2005,4,483,CHA,Charlotte Bobcats,24.0,NBA,SG,25.0,0.0,430.0,5.9,15.1,0.39,1.1,3.3,0.33,4.8,11.8,0.4,5.9,6.9,0.86,1.1,3.9,5.0,1.4,1.4,0.2,2.1,3.1,18.8
2006,4,483,CHA,Charlotte Bobcats,25.0,NBA,SG,78.0,6.0,1275.0,5.4,13.4,0.4,2.0,5.2,0.39,3.4,8.2,0.41,3.9,4.7,0.82,1.0,3.5,4.4,1.0,1.3,0.3,1.4,3.4,16.8
2007,4,483,CHA,Charlotte Bobcats,26.0,NBA,SG,72.0,47.0,1878.0,5.5,12.6,0.43,2.1,5.1,0.42,3.3,7.5,0.44,3.6,4.0,0.9,0.7,3.3,4.0,1.7,1.0,0.2,1.4,3.4,16.7
2008,4,483,CHA,Charlotte Bobcats,27.0,NBA,SG,80.0,18.0,2016.0,4.5,10.5,0.43,1.9,4.3,0.44,2.6,6.2,0.42,2.0,2.5,0.8,0.6,3.4,4.0,1.3,0.8,0.3,1.0,3.3,12.9
2009,31,483,TOT,Total After Trade,28.0,NBA,SG,55.0,10.0,616.0,3.8,10.0,0.38,0.8,3.1,0.24,3.0,6.9,0.44,1.2,1.5,0.84,0.4,3.6,4.0,1.6,1.2,0.4,1.9,3.9,9.6
2009,4,483,CHA,Charlotte Bobcats,28.0,NBA,SG,34.0,10.0,475.0,4.2,10.5,0.41,0.9,3.4,0.27,3.3,7.0,0.47,1.1,1.4,0.79,0.4,3.8,4.2,1.8,1.4,0.4,2.0,4.0,10.5
2009,7,483,DAL,Dallas Mavericks,28.0,NBA,SG,21.0,0.0,141.0,2.3,8.4,0.27,0.3,2.0,0.12,2.0,6.4,0.32,1.5,1.5,1.0,0.5,3.1,3.6,0.8,0.8,0.3,1.8,3.6,6.4
2010,7,483,DAL,Dallas Mavericks,29.0,NBA,SG,25.0,0.0,121.0,5.4,14.9,0.36,1.2,5.7,0.21,4.2,9.2,0.45,1.8,1.8,1.0,1.2,2.4,3.6,1.8,1.5,0.0,2.1,3.9,13.7
2011,4,483,CHA,Charlotte Bobcats,30.0,NBA,SG,54.0,1.0,582.0,5.5,12.3,0.45,1.1,2.8,0.37,4.5,9.5,0.47,2.5,3.2,0.77,0.7,3.5,4.2,1.4,1.1,0.4,1.4,2.7,14.5
2012,4,483,CHA,Charlotte Bobcats,31.0,NBA,SG,53.0,2.0,596.0,3.1,9.5,0.33,0.5,2.6,0.19,2.7,6.9,0.39,1.8,2.3,0.79,0.5,3.0,3.5,2.3,1.0,0.4,1.4,3.1,8.6
2013,4,483,CHA,Charlotte Bobcats,32.0,NBA,SG,1.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0
