Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,28,164,TOR,Toronto Raptors,21.0,NBA,PF,65.0,2.0,1629.0,5.9,13.8,0.43,2.2,5.9,0.37,3.7,7.9,0.47,2.6,3.1,0.82,1.1,4.5,5.6,1.1,0.7,1.2,2.4,4.0,16.6
2008,28,164,TOR,Toronto Raptors,22.0,NBA,PF,78.0,53.0,1861.0,5.4,14.0,0.39,1.7,5.0,0.34,3.7,9.0,0.41,2.7,3.3,0.84,1.0,4.6,5.6,1.7,0.4,0.7,1.7,4.1,15.3
2009,28,164,TOR,Toronto Raptors,23.0,NBA,PF,78.0,59.0,2453.0,6.3,14.1,0.45,1.7,4.3,0.41,4.6,9.8,0.47,3.2,3.9,0.83,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6
2010,28,164,TOR,Toronto Raptors,24.0,NBA,PF,80.0,80.0,2799.0,6.9,14.7,0.47,1.6,4.2,0.37,5.4,10.5,0.51,2.3,3.0,0.77,1.4,5.0,6.3,1.2,0.3,1.4,1.5,2.8,17.7
2011,28,164,TOR,Toronto Raptors,25.0,NBA,C,66.0,66.0,2353.0,8.0,17.9,0.45,1.2,3.4,0.34,6.9,14.5,0.47,4.4,5.4,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.6
2012,28,164,TOR,Toronto Raptors,26.0,NBA,C,31.0,31.0,1032.0,7.3,16.9,0.43,1.2,4.0,0.3,6.1,12.9,0.47,5.3,6.0,0.87,0.8,5.2,6.0,2.1,0.6,0.5,2.4,1.8,21.0
2013,28,164,TOR,Toronto Raptors,27.0,NBA,PF,35.0,25.0,1003.0,6.1,15.3,0.4,1.4,4.4,0.31,4.7,10.9,0.44,2.3,2.8,0.84,0.9,3.7,4.6,1.4,0.8,0.8,1.9,2.3,15.9
2014,20,164,NYK,New York Knicks,28.0,NBA,C,42.0,39.0,1257.0,6.4,14.4,0.44,0.9,3.1,0.28,5.5,11.3,0.49,2.4,2.9,0.82,2.0,4.4,6.4,1.3,0.4,1.5,1.7,2.9,16.0
2015,20,164,NYK,New York Knicks,29.0,NBA,C,29.0,22.0,785.0,7.5,16.6,0.45,0.7,1.9,0.37,6.8,14.7,0.47,4.0,4.9,0.81,1.5,4.4,5.8,2.1,0.1,1.2,1.9,2.4,19.7
2016,3,164,BRK,Brooklyn Nets,30.0,NBA,C,46.0,0.0,634.0,7.2,15.8,0.46,0.2,0.9,0.19,7.0,14.9,0.47,2.7,3.2,0.82,1.6,3.9,5.5,1.0,0.2,0.5,1.5,3.5,17.3
