Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,18,21,MIN,Minnesota Timberwolves,12,Jeff Adrien,PF,6-7,245,"February 10, 1986",US,4,UConn
2015,18,219,MIN,Minnesota Timberwolves,24,Anthony Bennett,PF,6-8,245,"March 14, 1993",CA,1,UNLV
2015,18,342,MIN,Minnesota Timberwolves,13,Corey Brewer,SF,6-9,186,"March 5, 1986",US,7,Florida
2015,18,387,MIN,Minnesota Timberwolves,7,Lorenzo Brown,PG,6-5,189,"August 26, 1990",US,1,NC State
2015,18,416,MIN,Minnesota Timberwolves,10,Chase Budinger,SF,6-7,209,"May 22, 1988",US,5,Arizona
2015,18,667,MIN,Minnesota Timberwolves,30,Troy Daniels,SG,6-4,200,"July 15, 1991",US,1,VCU
2015,18,746,MIN,Minnesota Timberwolves,5,Gorgui Dieng,C,6-10,252,"January 18, 1990",SN,1,Louisville
2015,18,997,MIN,Minnesota Timberwolves,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",US,19,
2015,18,1160,MIN,Minnesota Timberwolves,41,Justin Hamilton,C,7-0,260,"April 1, 1990",US,1,"Iowa State, LSU"
2015,18,1358,MIN,Minnesota Timberwolves,4,Robbie Hummel,SF,6-8,215,"March 8, 1989",US,1,Purdue
2015,18,1611,MIN,Minnesota Timberwolves,1,Sean Kilpatrick,SG,6-4,210,"January 6, 1990",US,R,Cincinnati
2015,18,1674,MIN,Minnesota Timberwolves,8,Zach LaVine,PG,6-5,200,"March 10, 1995",US,R,UCLA
2015,18,1863,MIN,Minnesota Timberwolves,23,Kevin Martin,SG,6-7,199,"February 1, 1983",US,10,Western Carolina University
2015,18,2074,MIN,Minnesota Timberwolves,15,Shabazz Muhammad,SG,6-6,223,"November 13, 1992",US,1,UCLA
2015,18,2122,MIN,Minnesota Timberwolves,12,Gary Neal,SG,6-4,210,"October 3, 1984",US,4,"La Salle, Towson University"
2015,18,2212,MIN,Minnesota Timberwolves,50,Arinze Onuaku,C,6-9,255,"July 13, 1987",US,1,Syracuse
2015,18,2269,MIN,Minnesota Timberwolves,3,Adreian Payne,PF,6-10,237,"February 19, 1991",US,R,Michigan State
2015,18,2278,MIN,Minnesota Timberwolves,14,Nikola Pekovic,C,6-11,307,"January 3, 1986",ME,4,
2015,18,2387,MIN,Minnesota Timberwolves,13,Miroslav Raduljica,C,7-0,250,"January 5, 1988",RS,1,
2015,18,2479,MIN,Minnesota Timberwolves,1,Glenn Robinson III,SG,6-6,222,"January 8, 1994",US,R,Michigan
2015,18,2525,MIN,Minnesota Timberwolves,9,Ricky Rubio,PG,6-3,190,"October 21, 1990",ES,3,
2015,18,2922,MIN,Minnesota Timberwolves,32,Ronny Turiaf,C,6-10,249,"January 13, 1983",MQ,9,Gonzaga
2015,18,3111,MIN,Minnesota Timberwolves,22,Andrew Wiggins,SF,6-7,197,"February 23, 1995",CA,R,Kansas
2015,18,3167,MIN,Minnesota Timberwolves,25,Mo Williams,PG,6-1,198,"December 19, 1982",US,11,Alabama
2015,18,3265,MIN,Minnesota Timberwolves,33,Thaddeus Young,PF,6-8,235,"June 21, 1988",US,7,Georgia Tech
