Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,22,717,ORL,Orlando Magic,3,Dewayne Dedmon,C,7-0,245,"August 12, 1989",US,1,USC
2015,22,948,ORL,Orlando Magic,10,Evan Fournier,SG,6-7,205,"October 29, 1992",FR,2,
2015,22,967,ORL,Orlando Magic,8,Channing Frye,PF,7-0,255,"May 17, 1983",US,8,Arizona
2015,22,1060,ORL,Orlando Magic,0,Aaron Gordon,PF,6-8,235,"September 16, 1995",US,R,Arizona
2015,22,1061,ORL,Orlando Magic,7,Ben Gordon,SG,6-3,200,"April 4, 1983",GB,10,UConn
2015,22,1116,ORL,Orlando Magic,34,Willie Green,SG,6-4,200,"July 28, 1981",US,11,Detroit Mercy
2015,22,1186,ORL,Orlando Magic,21,Maurice Harkless,SF,6-7,220,"May 11, 1993",US,2,St. John's
2015,22,1210,ORL,Orlando Magic,12,Tobias Harris,SF,6-8,226,"July 15, 1992",US,3,Tennessee
2015,22,1834,ORL,Orlando Magic,11,Devyn Marble,SG,6-6,200,"September 21, 1992",US,R,Iowa
2015,22,2142,ORL,Orlando Magic,44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",CA,2,St. Bonaventure
2015,22,2181,ORL,Orlando Magic,2,Kyle O'Quinn,PF,6-9,250,"March 26, 1990",US,2,Norfolk State
2015,22,2200,ORL,Orlando Magic,5,Victor Oladipo,SG,6-4,213,"May 4, 1992",US,1,Indiana
2015,22,2272,ORL,Orlando Magic,4,Elfrid Payton,PG,6-3,195,"February 22, 1994",US,R,Louisiana
2015,22,2452,ORL,Orlando Magic,13,Luke Ridnour,PG,6-2,175,"February 13, 1981",US,11,Oregon
2015,22,2988,ORL,Orlando Magic,9,Nikola Vucevic,C,6-11,260,"October 24, 1990",CH,3,USC
