Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,3,68,BRK,Brooklyn Nets,6,Alan Anderson,SG,6-6,220,"October 16, 1982",US,5,Michigan State
2015,3,277,BRK,Brooklyn Nets,44,Bojan Bogdanovic,SF,6-8,226,"April 18, 1989",BA,R,
2015,3,389,BRK,Brooklyn Nets,22,Markel Brown,SG,6-3,190,"January 29, 1992",US,R,Oklahoma State
2015,3,540,BRK,Brooklyn Nets,55,Earl Clark,PF,6-10,225,"January 17, 1988",US,5,Louisville
2015,3,675,BRK,Brooklyn Nets,20,Brandon Davies,PF,6-10,240,"July 25, 1991",US,1,BYU
2015,3,997,BRK,Brooklyn Nets,2,Kevin Garnett,PF,6-11,240,"May 19, 1976",US,19,
2015,3,1139,BRK,Brooklyn Nets,13,Jorge Gutierrez,PG,6-3,191,"December 27, 1988",MX,1,California
2015,3,1393,BRK,Brooklyn Nets,0,Jarrett Jack,PG,6-3,200,"October 28, 1983",US,9,Georgia Tech
2015,3,1442,BRK,Brooklyn Nets,21,Cory Jefferson,PF,6-9,218,"December 26, 1990",US,R,Baylor
2015,3,1493,BRK,Brooklyn Nets,7,Joe Johnson,SG,6-7,240,"June 29, 1981",US,13,Arkansas
2015,3,1566,BRK,Brooklyn Nets,9,Jerome Jordan,C,7-0,253,"September 29, 1986",JM,1,Tulsa
2015,3,1581,BRK,Brooklyn Nets,10,Sergey Karasev,SG,6-7,208,"October 26, 1993",RU,1,
2015,3,1626,BRK,Brooklyn Nets,47,Andrei Kirilenko,SF,6-9,220,"February 18, 1981",RU,12,
2015,3,1774,BRK,Brooklyn Nets,11,Brook Lopez,C,7-0,282,"April 1, 1988",US,6,Stanford
2015,3,2049,BRK,Brooklyn Nets,14,Darius Morris,PG,6-4,190,"January 3, 1991",US,3,Michigan
2015,3,2319,BRK,Brooklyn Nets,1,Mason Plumlee,C,6-11,254,"March 5, 1990",US,1,Duke
2015,3,2825,BRK,Brooklyn Nets,33,Mirza Teletovic,PF,6-9,242,"September 18, 1985",BA,2,
2015,3,3132,BRK,Brooklyn Nets,8,Deron Williams,PG,6-3,200,"June 26, 1984",US,9,Illinois
2015,3,3262,BRK,Brooklyn Nets,30,Thaddeus Young,PF,6-8,235,"June 21, 1988",US,7,Georgia Tech
