Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1416,Ralph Jackson,1962-10-26,1,0,12.0,3.0,9.0,0.33,0.0,0.0,0,3.0,9.0,0.33,0.0,0.0,0,3.0,0.0,3.0,12.0,6.0,0.0,3.0,3.0,6.0
