SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,23,PHI,Andre Iguodala,23.0,76,76.0,3062,443,991,0.45,48,155,0.31,395,836,0.47,0.47,452,551,0.82,77,357,434,432,152,33,261,200,1386
2007,23,PHI,Samuel Dalembert,25.0,82,82.0,2535,356,658,0.54,0,2,0.0,356,656,0.54,0.54,167,224,0.75,239,494,733,64,47,159,161,287,879
2007,23,PHI,Kyle Korver,25.0,74,1.0,2288,372,845,0.44,132,307,0.43,240,538,0.45,0.52,191,209,0.91,30,229,259,105,57,20,117,188,1067
2007,23,PHI,Andre Miller,30.0,57,56.0,2144,307,661,0.46,1,19,0.05,306,642,0.48,0.46,160,198,0.81,72,176,248,416,73,6,152,126,775
2007,23,PHI,Willie Green,25.0,74,36.0,1842,357,868,0.41,51,157,0.32,306,711,0.43,0.44,74,111,0.67,42,116,158,112,56,4,106,144,839
2007,23,PHI,Steven Hunter,25.0,70,41.0,1605,188,326,0.58,0,0,,188,326,0.58,0.58,74,151,0.49,114,221,335,26,13,76,65,137,450
2007,23,PHI,Joe Smith,31.0,54,11.0,1355,191,429,0.44,0,4,0.0,191,425,0.45,0.44,115,136,0.85,107,253,360,46,31,20,63,125,497
2007,23,PHI,Rodney Carney,22.0,67,35.0,1169,182,392,0.46,25,72,0.35,157,320,0.49,0.5,53,87,0.61,39,89,128,26,38,23,43,118,442
2007,23,PHI,Kevin Ollie,34.0,53,23.0,919,81,187,0.43,0,2,0.0,81,185,0.44,0.43,37,45,0.82,8,66,74,130,21,1,47,76,199
2007,23,PHI,Lou Williams,20.0,61,0.0,688,93,211,0.44,12,37,0.32,81,174,0.47,0.47,64,92,0.7,17,53,70,110,22,1,46,42,262
2007,23,PHI,Allen Iverson,31.0,15,15.0,640,151,366,0.41,12,53,0.23,139,313,0.44,0.43,154,174,0.88,7,34,41,109,33,1,66,21,468
2007,23,PHI,Chris Webber,33.0,18,18.0,544,89,230,0.39,2,5,0.4,87,225,0.39,0.39,18,28,0.64,37,112,149,61,18,15,33,36,198
2007,23,PHI,Alan Henderson,34.0,38,5.0,418,43,67,0.64,0,0,,43,67,0.64,0.64,33,47,0.7,48,59,107,10,9,12,12,62,119
2007,23,PHI,Bobby Jones,23.0,44,5.0,336,43,93,0.46,1,9,0.11,42,84,0.5,0.47,23,41,0.56,22,35,57,16,11,1,18,59,110
2007,23,PHI,Shavlik Randolph,23.0,13,6.0,179,23,48,0.48,0,0,,23,48,0.48,0.48,12,22,0.55,19,35,54,4,7,10,9,23,58
2007,23,PHI,Lou Amundson,24.0,10,0.0,87,6,15,0.4,0,0,,6,15,0.4,0.4,4,10,0.4,13,15,28,1,1,8,5,15,16
2007,23,PHI,Ivan McFarlin,24.0,11,0.0,41,5,13,0.38,0,1,0.0,5,12,0.42,0.38,5,7,0.71,7,4,11,1,0,0,1,8,15
2007,23,PHI,Steven Smith,23.0,8,0.0,28,2,8,0.25,0,0,,2,8,0.25,0.25,1,2,0.5,1,5,6,0,1,0,2,4,5
2007,23,PHI,Team Totals,,82,,19880,2932,6408,0.46,284,823,0.34,2648,5585,0.47,0.48,1637,2135,0.77,899,2353,3252,1669,590,390,1258,1671,7785
