SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,19,NOK,Desmond Mason,29.0,75,75.0,2575,407,900,0.45,0,0,,407,900,0.45,0.45,214,323,0.66,124,221,345,115,52,22,192,174,1028
2007,19,NOK,Tyson Chandler,24.0,73,73.0,2525,292,468,0.62,0,1,0.0,292,467,0.62,0.62,106,201,0.53,320,584,904,66,37,129,126,244,690
2007,19,NOK,Chris Paul,21.0,64,64.0,2353,381,871,0.44,50,143,0.35,331,728,0.46,0.47,292,357,0.82,54,226,280,569,118,3,161,154,1104
2007,19,NOK,Rasual Butler,27.0,81,38.0,2223,314,788,0.4,134,363,0.37,180,425,0.42,0.48,56,87,0.64,42,214,256,63,40,54,67,148,818
2007,19,NOK,David West,26.0,52,52.0,1900,377,792,0.48,8,25,0.32,369,767,0.48,0.48,187,227,0.82,126,298,424,114,42,38,98,143,949
2007,19,NOK,Jannero Pargo,27.0,82,7.0,1710,283,692,0.41,81,209,0.39,202,483,0.42,0.47,104,122,0.85,20,160,180,203,53,4,122,121,751
2007,19,NOK,Devin Brown,28.0,58,49.0,1662,233,555,0.42,81,227,0.36,152,328,0.46,0.49,123,155,0.79,55,196,251,149,44,9,91,139,670
2007,19,NOK,Bobby Jackson,33.0,56,2.0,1330,204,518,0.39,54,165,0.33,150,353,0.42,0.45,130,168,0.77,42,136,178,141,50,6,78,98,592
2007,19,NOK,Marc Jackson,32.0,56,25.0,1025,159,388,0.41,0,1,0.0,159,387,0.41,0.41,90,103,0.87,62,130,192,58,21,7,65,89,408
2007,19,NOK,Linton Johnson,26.0,54,0.0,720,93,190,0.49,10,30,0.33,83,160,0.52,0.52,30,37,0.81,52,111,163,18,33,18,27,101,226
2007,19,NOK,Hilton Armstrong,22.0,56,5.0,634,68,125,0.54,0,0,,68,125,0.54,0.54,40,67,0.6,58,91,149,10,12,26,35,79,176
2007,19,NOK,Cedric Simmons,21.0,43,4.0,534,55,132,0.42,0,0,,55,132,0.42,0.42,16,33,0.48,44,63,107,12,8,23,22,75,126
2007,19,NOK,Peja StojakoviA,29.0,13,13.0,425,83,196,0.42,34,84,0.4,49,112,0.44,0.51,31,38,0.82,11,43,54,11,8,4,19,29,231
2007,19,NOK,Brandon Bass,21.0,21,3.0,162,15,44,0.34,0,1,0.0,15,43,0.35,0.34,12,16,0.75,13,30,43,3,2,3,10,16,42
2007,19,NOK,Marcus Vinicius,22.0,13,0.0,103,7,15,0.47,3,7,0.43,4,8,0.5,0.57,5,7,0.71,2,9,11,5,2,1,6,10,22
2007,19,NOK,Team Totals,,82,,19880,2971,6674,0.44,455,1256,0.36,2516,5418,0.46,0.48,1436,1941,0.74,1025,2512,3537,1537,522,347,1187,1620,7833
