Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23,1942,PHI,Philadelphia 76Ers,Aaron McKie,31,75,41,2112,4.5,9.8,0.46,1.3,2.9,0.44,3.2,6.9,0.47,1.4,1.9,0.76,0.8,3.5,4.3,3.3,1.4,0.4,1.8,2.4,11.7
2004,23,1390,PHI,Philadelphia 76Ers,Allen Iverson,28,48,47,2040,7.7,19.9,0.39,1.0,3.5,0.29,6.7,16.3,0.41,6.0,8.0,0.74,0.6,2.5,3.1,5.7,2.0,0.1,3.7,1.5,22.3
2004,23,1900,PHI,Philadelphia 76Ers,Amal McCaskill,30,59,3,636,2.7,6.6,0.4,0.0,0.1,0.0,2.7,6.6,0.4,1.1,1.5,0.7,2.7,4.8,7.5,1.1,0.7,1.1,1.4,5.0,6.4
2004,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,36,34,30,843,4.6,11.1,0.41,0.3,1.5,0.22,4.2,9.5,0.44,2.1,2.8,0.75,1.9,6.3,8.2,2.0,1.0,1.1,2.4,3.4,11.6
2004,23,2713,PHI,Philadelphia 76Ers,Eric Snow,30,82,82,2966,3.6,8.7,0.41,0.0,0.2,0.11,3.6,8.5,0.42,3.1,3.8,0.8,0.8,2.7,3.4,6.8,1.2,0.1,2.3,2.6,10.2
2004,23,2475,PHI,Philadelphia 76Ers,Glenn Robinson,31,42,42,1336,7.4,16.5,0.45,0.9,2.7,0.34,6.5,13.9,0.47,3.1,3.7,0.83,1.2,3.9,5.1,1.5,1.1,0.2,2.9,2.6,18.8
2004,23,414,PHI,Philadelphia 76Ers,Greg Buckner,27,53,3,703,3.4,9.0,0.38,0.6,2.3,0.27,2.8,6.7,0.41,1.0,1.4,0.74,1.4,3.8,5.3,2.3,1.1,0.2,1.7,3.9,8.4
2004,23,2541,PHI,Philadelphia 76Ers,John Salmons,24,77,24,1603,3.6,9.3,0.39,1.1,3.3,0.34,2.5,6.0,0.41,1.6,2.1,0.77,0.9,3.5,4.4,3.0,1.4,0.4,1.7,2.7,9.9
2004,23,2852,PHI,Philadelphia 76Ers,Kenny Thomas,26,74,72,2699,5.1,10.8,0.47,0.0,0.1,0.2,5.1,10.8,0.47,3.2,4.3,0.75,3.5,6.5,10.0,1.5,1.1,0.4,2.3,2.9,13.4
2004,23,1651,PHI,Philadelphia 76Ers,Kyle Korver,22,74,0,882,4.7,13.3,0.35,3.3,8.4,0.39,1.4,4.9,0.28,0.8,1.0,0.79,1.2,3.3,4.5,1.6,1.0,0.3,1.7,4.2,13.5
2004,23,1407,PHI,Philadelphia 76Ers,Marc Jackson,29,22,13,598,4.3,10.3,0.42,0.0,0.1,0.0,4.3,10.2,0.42,3.9,4.9,0.79,2.7,4.9,7.6,1.1,0.7,0.4,1.4,2.7,12.4
2004,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,22,82,53,2197,4.4,8.2,0.54,0.0,0.0,0.0,4.4,8.2,0.54,1.8,2.9,0.64,3.2,7.1,10.3,0.3,0.7,3.1,1.4,4.5,10.7
2004,23,1116,PHI,Philadelphia 76Ers,Willie Green,22,53,0,767,6.7,16.8,0.4,0.9,2.9,0.31,5.8,13.9,0.42,2.8,3.8,0.73,0.8,2.3,3.1,2.5,1.2,0.2,2.8,3.9,17.1
2004,23,1164,PHI,Philadelphia 76Ers,Zendon Hamilton,28,46,0,473,3.9,7.2,0.54,0.0,0.0,,3.9,7.2,0.54,5.1,7.3,0.7,3.7,7.4,11.1,1.0,0.6,0.6,2.1,5.6,12.9
