Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,5,CHI,Charlotte Bobcats,Jamal Crawford,23,80,73,2811,6.5,16.9,0.39,2.1,6.7,0.32,4.4,10.2,0.43,2.6,3.1,0.83,0.6,3.0,3.6,5.2,1.4,0.4,2.5,2.1,17.7
2004,5,CHI,Charlotte Bobcats,Kirk Hinrich,23,76,66,2706,4.2,10.9,0.39,1.9,4.9,0.39,2.3,6.0,0.38,1.8,2.2,0.8,0.6,2.9,3.4,6.9,1.3,0.3,2.7,3.7,12.2
2004,5,CHI,Charlotte Bobcats,Eddy Curry,21,73,63,2154,7.0,14.0,0.5,0.0,0.0,1.0,7.0,14.0,0.5,3.9,5.8,0.67,2.4,5.1,7.5,1.1,0.4,1.4,3.0,4.3,17.9
2004,5,CHI,Charlotte Bobcats,Antonio Davis,35,65,64,2032,3.9,9.6,0.41,0.0,0.0,,3.9,9.6,0.41,2.5,3.2,0.77,2.8,6.6,9.4,2.2,0.5,1.0,1.6,2.9,10.3
2004,5,CHI,Charlotte Bobcats,Kendall Gill,35,56,35,1411,5.5,14.0,0.39,0.2,1.0,0.24,5.3,13.0,0.4,2.6,3.5,0.74,1.6,3.3,4.8,2.3,1.7,0.4,2.1,2.7,13.8
2004,5,CHI,Charlotte Bobcats,Jerome Williams,30,53,32,1230,3.8,8.2,0.47,0.0,0.2,0.0,3.8,8.0,0.48,2.5,3.7,0.68,4.2,6.0,10.2,1.8,2.1,0.1,1.5,3.0,10.1
2004,5,CHI,Charlotte Bobcats,Eddie Robinson,27,51,4,1024,5.5,11.5,0.48,0.0,0.2,0.2,5.5,11.3,0.49,1.0,1.5,0.65,0.9,2.7,3.7,2.0,1.2,0.4,1.6,2.0,12.1
2004,5,CHI,Charlotte Bobcats,Ronald Dupree,23,47,8,893,4.5,11.4,0.39,0.2,0.4,0.44,4.3,11.0,0.39,2.7,4.2,0.63,2.2,4.5,6.7,2.2,1.3,0.7,2.1,5.4,11.8
2004,5,CHI,Charlotte Bobcats,Tyson Chandler,21,35,8,782,3.1,7.3,0.42,0.0,0.0,0.0,3.1,7.2,0.43,3.6,5.4,0.67,3.8,8.7,12.4,1.1,0.8,2.0,1.7,4.0,9.8
2004,5,CHI,Charlotte Bobcats,Corie Blount,35,46,3,756,4.6,9.8,0.47,0.0,0.1,0.0,4.6,9.7,0.48,0.6,1.1,0.54,3.6,6.2,9.8,2.1,1.8,0.9,1.7,4.1,9.9
2004,5,CHI,Charlotte Bobcats,Marcus Fizer,25,46,2,738,6.5,17.1,0.38,0.1,0.8,0.12,6.4,16.2,0.4,4.4,5.9,0.75,3.0,6.9,9.9,2.1,0.8,0.4,2.5,4.7,17.6
2004,5,CHI,Charlotte Bobcats,Linton Johnson,23,41,20,734,3.5,10.0,0.36,0.3,1.6,0.21,3.2,8.3,0.38,1.1,1.8,0.6,2.9,6.1,9.0,1.3,1.8,1.6,1.8,4.4,8.5
2004,5,CHI,Charlotte Bobcats,Jalen Rose,31,16,14,529,5.1,13.6,0.38,1.6,3.7,0.43,3.5,9.9,0.36,2.7,3.5,0.76,0.5,3.9,4.4,3.8,0.8,0.3,2.5,3.1,14.4
2004,5,CHI,Charlotte Bobcats,Scottie Pippen,38,23,6,412,4.6,12.2,0.38,1.1,4.2,0.27,3.5,8.0,0.44,1.5,2.4,0.63,1.7,4.2,5.9,4.4,1.8,0.8,2.5,3.3,11.9
2004,5,CHI,Charlotte Bobcats,Donyell Marshall,30,16,8,408,5.0,12.0,0.42,1.0,2.4,0.41,4.1,9.6,0.42,1.2,1.8,0.7,2.5,6.3,8.7,2.5,1.1,1.8,1.9,4.1,12.3
2004,5,CHI,Charlotte Bobcats,Rick Brunson,31,37,0,402,3.4,9.0,0.38,1.0,2.1,0.48,2.4,7.0,0.35,2.4,2.8,0.87,0.8,2.5,3.3,7.2,2.2,0.3,3.0,3.9,10.2
2004,5,CHI,Charlotte Bobcats,Jannero Pargo,24,13,1,345,6.9,16.1,0.43,2.1,5.5,0.38,4.8,10.5,0.46,2.4,2.8,0.85,0.8,2.0,2.8,4.9,0.7,0.5,3.1,4.0,18.3
2004,5,CHI,Charlotte Bobcats,Chris Jefferies,23,19,2,187,4.6,12.7,0.36,3.1,7.5,0.41,1.5,5.2,0.3,2.3,3.7,0.63,1.0,4.4,5.4,1.2,0.8,1.3,3.5,6.9,14.6
2004,5,CHI,Charlotte Bobcats,Lonny Baxter,25,14,1,147,6.6,12.0,0.55,0.2,0.2,1.0,6.4,11.8,0.54,1.2,2.0,0.62,2.7,5.9,8.6,1.2,0.2,1.5,2.7,7.6,14.7
2004,5,CHI,Charlotte Bobcats,Paul Shirley,26,7,0,86,4.2,9.6,0.44,0.0,0.4,0.0,4.2,9.2,0.46,0.4,1.3,0.33,3.3,3.3,6.7,1.7,0.4,0.4,3.8,3.8,8.8
2004,5,CHI,Charlotte Bobcats,Roger Mason,23,3,0,43,0.8,9.2,0.09,0.8,5.0,0.17,0.0,4.2,0.0,0.0,0.0,,0.0,2.5,2.5,2.5,0.8,0.0,1.7,4.2,2.5
