Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,28,492,TOR,Toronto Raptors,Vince Carter,27,73,73,2785,7.9,18.8,0.42,1.2,3.1,0.38,6.7,15.7,0.42,4.3,5.4,0.81,1.2,3.3,4.5,4.5,1.1,0.8,2.9,2.7,21.3
2004,28,1843,TOR,Toronto Raptors,Donyell Marshall,30,66,66,2580,5.8,12.3,0.47,1.7,4.2,0.4,4.1,8.2,0.5,1.7,2.3,0.74,2.5,7.4,9.9,1.3,1.1,1.5,1.3,2.8,14.9
2004,28,302,TOR,Toronto Raptors,Chris Bosh,19,75,63,2510,4.7,10.2,0.46,0.1,0.2,0.36,4.6,10.0,0.46,2.9,4.1,0.7,2.7,5.2,8.0,1.1,0.8,1.5,1.5,3.1,12.3
2004,28,2294,TOR,Toronto Raptors,Morris Peterson,26,82,29,2148,4.0,9.8,0.4,2.1,5.7,0.37,1.9,4.1,0.45,1.3,1.6,0.81,0.6,3.8,4.4,1.9,1.5,0.2,1.2,3.5,11.4
2004,28,2506,TOR,Toronto Raptors,Jalen Rose,31,50,50,1968,5.6,13.8,0.41,0.8,2.7,0.31,4.8,11.0,0.43,2.7,3.3,0.82,0.5,3.2,3.7,5.0,0.7,0.3,3.1,2.5,14.8
2004,28,3127,TOR,Toronto Raptors,Alvin Williams,29,56,54,1730,4.2,10.3,0.4,0.5,1.9,0.29,3.6,8.5,0.43,1.4,1.8,0.78,0.4,2.7,3.1,4.7,1.1,0.2,1.6,2.4,10.3
2004,28,655,TOR,Toronto Raptors,Michael Curry,35,70,15,1229,2.2,5.7,0.39,0.1,0.4,0.2,2.1,5.3,0.4,1.4,1.7,0.84,0.6,1.9,2.5,1.6,0.7,0.1,1.4,4.5,6.0
2004,28,2236,TOR,Toronto Raptors,Milt Palacio,25,59,13,1211,3.1,8.9,0.35,0.1,0.8,0.15,3.0,8.1,0.37,1.3,2.0,0.66,0.4,2.6,3.0,5.5,1.2,0.3,2.6,2.7,7.6
2004,28,677,TOR,Toronto Raptors,Antonio Davis,35,15,15,538,3.1,8.0,0.38,0.0,0.0,,3.1,8.0,0.38,2.5,3.3,0.76,3.3,6.3,9.6,0.9,0.5,0.5,1.4,3.0,8.6
2004,28,2090,TOR,Toronto Raptors,Lamond Murray,30,33,4,518,5.3,14.9,0.35,1.5,4.2,0.35,3.8,10.8,0.36,1.7,2.4,0.69,1.0,5.3,6.3,1.9,1.0,0.5,2.6,3.3,13.7
2004,28,194,TOR,Toronto Raptors,Lonny Baxter,25,36,4,487,4.4,9.5,0.47,0.0,0.1,0.0,4.4,9.4,0.47,2.2,4.1,0.54,3.1,5.8,8.9,0.7,1.0,1.3,1.6,5.1,11.1
2004,28,2021,TOR,Toronto Raptors,Jerome Moiso,25,35,1,417,3.5,7.3,0.48,0.0,0.1,0.0,3.5,7.2,0.48,1.9,3.3,0.58,3.5,6.2,9.8,0.7,1.5,1.0,2.2,3.6,8.8
2004,28,3148,TOR,Toronto Raptors,Jerome Williams,30,15,12,407,2.5,5.0,0.49,0.0,0.1,0.0,2.5,5.0,0.5,1.9,2.6,0.72,3.1,8.2,11.3,1.0,1.7,0.3,2.0,2.7,6.8
2004,28,270,TOR,Toronto Raptors,Corie Blount,35,16,0,294,2.2,5.8,0.38,0.0,0.0,,2.2,5.8,0.38,0.2,0.4,0.67,2.7,5.8,8.4,1.2,1.3,0.6,1.0,6.0,4.7
2004,28,1867,TOR,Toronto Raptors,Roger Mason,23,23,3,285,3.9,11.0,0.36,1.5,4.2,0.36,2.4,6.8,0.35,2.4,2.8,0.86,0.1,3.4,3.5,2.9,1.3,0.8,2.3,3.9,11.7
2004,28,2774,TOR,Toronto Raptors,Rod Strickland,37,15,1,282,3.6,10.7,0.33,0.0,0.4,0.0,3.6,10.3,0.35,1.9,2.8,0.68,1.3,3.4,4.7,7.5,1.0,0.5,2.3,2.2,9.1
2004,28,101,TOR,Toronto Raptors,Robert Archibald,23,30,3,246,1.2,4.4,0.27,0.0,0.0,,1.2,4.4,0.27,1.9,4.0,0.48,3.1,4.2,7.3,1.8,1.9,0.4,1.3,7.2,4.2
2004,28,1047,TOR,Toronto Raptors,Dion Glover,25,14,4,178,5.1,13.1,0.38,0.8,2.8,0.29,4.2,10.3,0.41,2.0,2.8,0.71,0.8,5.1,5.9,3.0,2.0,0.4,3.8,3.4,12.9
2004,28,2241,TOR,Toronto Raptors,Jannero Pargo,24,5,0,71,4.6,14.7,0.31,0.0,2.5,0.0,4.6,12.2,0.38,0.0,0.0,,0.0,2.0,2.0,6.1,2.0,0.5,2.5,3.5,9.1
2004,28,183,TOR,Toronto Raptors,Mengke Bateer,28,7,0,40,3.6,6.3,0.57,0.0,0.0,,3.6,6.3,0.57,0.0,0.0,,4.5,2.7,7.2,0.9,0.9,0.0,1.8,9.0,7.2
2004,28,325,TOR,Toronto Raptors,Michael Bradley,24,5,0,38,0.9,2.8,0.33,0.0,0.0,,0.9,2.8,0.33,0.9,1.9,0.5,0.9,9.5,10.4,0.9,0.9,0.0,2.8,5.7,2.8
2004,28,405,TOR,Toronto Raptors,Rick Brunson,31,3,0,10,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,14.4
2004,28,1438,TOR,Toronto Raptors,Chris Jefferies,23,2,0,8,13.5,27.0,0.5,4.5,13.5,0.33,9.0,13.5,0.67,4.5,4.5,1.0,0.0,4.5,4.5,4.5,0.0,0.0,4.5,0.0,36.0
