Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
5,2282,Will Perdue,"August 29, 1965",725.0,208.0,11348.0,1458.0,2775.0,0.53,1.0,15.0,0.07,1457.0,2760.0,0.53,0.53,655.0,1117.0,0.59,1332.0,2324.0,3656.0,530.0,212.0,485.0,735.0,1463.0,3572.0,0
