Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,5.0,1114,CHI,Charlotte Bobcats,23.0,NBA,PF,49.0,0.0,667.0,5.4,12.3,0.44,0.0,0.0,,5.4,12.3,0.44,3.0,4.2,0.71,3.1,6.3,9.4,1.3,1.0,0.9,3.2,6.9,13.8
1985,5.0,1114,CHI,Charlotte Bobcats,24.0,NBA,PF,48.0,1.0,740.0,5.3,12.2,0.43,0.0,0.2,0.0,5.3,12.0,0.44,3.8,4.8,0.81,3.5,8.5,12.0,1.4,0.5,0.7,3.3,5.0,14.4
1986,5.0,1114,CHI,Charlotte Bobcats,25.0,NBA,PF,80.0,68.0,2307.0,6.4,13.7,0.46,0.0,0.1,0.0,6.4,13.5,0.47,4.1,5.2,0.78,3.2,7.0,10.3,2.2,1.1,0.6,3.4,4.6,16.8
1987,9.0,1114,DET,Detroit Pistons,26.0,NBA,PF,80.0,69.0,1792.0,5.1,10.9,0.47,0.0,0.0,0.0,5.1,10.8,0.47,2.4,3.6,0.67,3.9,9.2,13.1,1.2,0.8,1.0,2.6,4.0,12.7
1988,20.0,1114,NYK,New York Knicks,27.0,NBA,PF,82.0,65.0,2049.0,4.5,10.3,0.44,0.0,0.0,0.0,4.5,10.2,0.44,2.2,3.3,0.66,3.9,7.4,11.3,1.6,1.1,0.6,2.6,5.6,11.3
1989,20.0,1114,NYK,New York Knicks,28.0,NBA,PF,82.0,0.0,1277.0,5.5,11.9,0.46,0.0,0.1,0.0,5.5,11.8,0.46,3.6,4.8,0.76,4.4,6.7,11.1,2.1,1.3,0.5,3.5,4.8,14.6
1990,22.0,1114,ORL,Orlando Magic,29.0,NBA,C,73.0,31.0,1860.0,6.0,12.9,0.47,0.0,0.1,0.33,6.0,12.9,0.47,2.6,4.0,0.65,3.2,8.2,11.4,1.9,1.0,0.5,2.3,4.5,14.7
1991,27.0,1114,SAS,San Antonio Spurs,30.0,NBA,PF,66.0,7.0,1099.0,5.8,12.6,0.46,0.0,0.1,0.0,5.8,12.5,0.46,2.9,3.4,0.85,3.2,7.0,10.3,1.7,1.0,0.4,2.9,5.6,14.5
1992,27.0,1114,SAS,San Antonio Spurs,31.0,NBA,PF,80.0,1.0,1127.0,4.7,11.0,0.43,0.0,0.0,,4.7,11.0,0.43,2.3,2.8,0.82,2.9,8.0,10.9,1.1,0.9,0.4,2.0,4.7,11.7
1993,31.0,1114,TOT,Total After Trade,32.0,NBA,PF,39.0,0.0,329.0,3.7,9.7,0.38,0.0,0.2,0.0,3.7,9.5,0.39,2.7,3.4,0.81,3.5,9.4,12.9,2.6,0.7,0.5,2.2,4.0,10.2
1993,27.0,1114,SAS,San Antonio Spurs,32.0,NBA,PF,15.0,0.0,202.0,3.6,8.7,0.41,0.0,0.0,,3.6,8.7,0.41,2.3,2.7,0.87,3.2,9.4,12.7,3.4,0.9,0.5,2.1,3.7,9.4
1993,,1114,CHH,None,32.0,NBA,PF,24.0,0.0,127.0,4.0,11.3,0.35,0.0,0.6,0.0,4.0,10.8,0.37,3.4,4.5,0.75,4.0,9.4,13.3,1.4,0.3,0.6,2.3,4.5,11.3
