Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,24,1494,PHO,Phoenix Suns,Joe Johnson,"June 29, 1981",21.0,NBA,SG,6.0,0.0,164.0,3.1,11.2,0.28,0.4,2.9,0.15,2.6,8.3,0.32,0.4,1.1,0.4,1.3,4.4,5.7,1.8,0.9,0.4,2.6,3.3,7.0
2005,24,1494,PHO,Phoenix Suns,Joe Johnson,"June 29, 1981",23.0,NBA,SF,9.0,9.0,355.0,6.4,12.7,0.5,2.0,3.7,0.56,4.4,9.0,0.48,2.3,3.3,0.7,0.7,3.2,4.0,3.0,1.0,0.4,1.0,1.8,17.1
2008,1,1494,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",26.0,NBA,SG,7.0,7.0,275.0,6.2,15.1,0.41,2.1,4.7,0.44,4.1,10.3,0.39,3.9,4.3,0.91,1.2,2.4,3.5,3.7,0.3,0.0,2.1,2.1,18.3
2009,1,1494,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",27.0,NBA,SG,11.0,11.0,429.0,5.9,14.1,0.42,1.0,2.9,0.34,4.9,11.2,0.44,2.3,3.8,0.62,1.4,2.7,4.1,3.3,1.2,0.0,2.7,2.0,15.1
2010,1,1494,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",28.0,NBA,SG,11.0,11.0,440.0,6.3,16.3,0.39,0.7,3.4,0.22,5.6,12.9,0.43,2.8,3.4,0.81,1.6,2.9,4.6,4.5,0.8,0.2,2.0,1.8,16.1
2011,1,1494,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",29.0,NBA,SG,12.0,12.0,497.0,6.3,14.3,0.44,1.3,3.0,0.43,5.0,11.3,0.44,2.5,3.0,0.81,1.3,2.7,4.0,2.9,0.9,0.1,2.2,1.4,16.4
2012,1,1494,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",30.0,NBA,SG,6.0,6.0,243.0,5.6,15.1,0.37,1.3,5.3,0.25,4.3,9.8,0.44,2.7,3.6,0.75,0.9,2.2,3.1,3.1,1.2,0.1,2.4,1.6,15.3
2013,3,1494,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",31.0,NBA,SG,7.0,7.0,271.0,5.7,13.7,0.42,1.3,5.2,0.26,4.4,8.5,0.52,1.1,1.2,0.89,0.5,2.4,2.9,2.5,1.1,0.0,1.6,1.7,13.8
2014,3,1494,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",32.0,NBA,SG,12.0,12.0,469.0,7.5,14.1,0.53,1.7,4.1,0.42,5.8,10.1,0.58,2.8,3.3,0.84,0.7,2.8,3.5,2.7,0.5,0.2,1.5,1.5,19.5
2015,3,1494,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",33.0,NBA,SG,6.0,6.0,249.0,4.9,13.6,0.36,1.7,5.9,0.29,3.2,7.7,0.42,2.7,3.5,0.79,0.7,5.9,6.7,4.2,1.0,0.0,0.7,2.3,14.3
2016,16,1494,MIA,Miami Heat,Joe Johnson,"June 29, 1981",34.0,NBA,SF,14.0,14.0,492.0,5.0,11.6,0.43,1.0,3.4,0.28,4.0,8.2,0.49,1.5,1.8,0.88,0.5,4.3,4.8,2.6,0.6,0.2,1.3,2.0,12.4
2017,29,1494,UTA,Utah Jazz,Joe Johnson,"June 29, 1981",35.0,NBA,SF,11.0,2.0,326.0,6.4,14.7,0.44,1.7,5.0,0.33,4.7,9.7,0.49,1.2,1.7,0.73,0.9,3.9,4.7,3.0,0.7,0.1,1.4,2.3,15.7
2018,11,1494,HOU,Houston Rockets,Joe Johnson,"June 29, 1981",36.0,NBA,SF,8.0,0.0,54.0,4.0,11.3,0.35,0.0,2.0,0.0,4.0,9.3,0.43,0.0,0.0,,0.0,6.7,6.7,2.0,0.0,0.7,2.0,2.7,8.0
