Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,1,59,ATL,Atlanta Hawks,45,Derrick Alston,C,6-11,225,"August 20, 1972",US,2,Duquesne
1997,1,176,ATL,Atlanta Hawks,17,Jon Barry,SG,6-4,195,"July 25, 1969",US,4,"University of the Pacific, Georgia Tech"
1997,1,266,ATL,Atlanta Hawks,10,Mookie Blaylock,PG,6-0,180,"March 20, 1967",US,7,"Midland College, Oklahoma"
1997,1,315,ATL,Atlanta Hawks,24,Donnie Boyce,SG,6-5,196,"September 2, 1973",US,1,Colorado
1997,1,433,ATL,Atlanta Hawks,34,Willie Burton,SF,6-8,210,"May 26, 1968",US,5,Minnesota
1997,1,609,ATL,Atlanta Hawks,33,Tyrone Corbin,SF,6-6,210,"December 31, 1962",US,11,DePaul
1997,1,1169,ATL,Atlanta Hawks,35,Darrin Hancock,SF,6-7,205,"November 3, 1971",US,2,Kansas
1997,1,1247,ATL,Atlanta Hawks,44,Alan Henderson,PF,6-9,235,"December 2, 1972",US,1,Indiana
1997,1,1425,ATL,Atlanta Hawks,42,Henry James,PF,6-8,220,"July 29, 1965",US,5,"South Plains College, St. Mary's University"
1997,1,1676,ATL,Atlanta Hawks,32,Christian Laettner,PF,6-11,235,"August 17, 1969",US,4,Duke
1997,1,1701,ATL,Atlanta Hawks,15,Priest Lauderdale,C,7-4,325,"August 31, 1973",US,R,Central State University
1997,1,1988,ATL,Atlanta Hawks,2,Anthony Miller,PF,6-9,225,"October 22, 1971",US,2,Michigan State
1997,1,2097,ATL,Atlanta Hawks,55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",CD,5,Georgetown
1997,1,2133,ATL,Atlanta Hawks,28,Ivano Newbill,PF,6-9,245,"December 12, 1970",US,1,Georgia Tech
1997,1,2154,ATL,Atlanta Hawks,3,Ken Norman,SF,6-8,215,"September 5, 1964",US,9,Illinois
1997,1,2408,ATL,Atlanta Hawks,5,Eldridge Recasner,SG,6-3,190,"December 14, 1967",US,2,Washington
1997,1,2703,ATL,Atlanta Hawks,8,Steve Smith,SG,6-7,200,"March 31, 1969",US,5,Michigan State
