Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,22.0,LAC,NBA,PG,41.0,174.0,12.3,0.439,0.212,0.394,3.8,5.1,4.5,30.1,3.9,0.4,17.1,22.1,,-0.1,0.2,0.1,0.037,,-2.9,0.5,-2.4,0.0
1994,23.0,LAC,NBA,PG,40.0,352.0,12.8,0.489,0.586,0.263,4.0,4.8,4.4,28.6,3.3,0.3,18.6,21.4,,0.0,0.2,0.3,0.035,,0.2,-0.6,-0.4,0.1
1995,24.0,LAC,NBA,PG,62.0,495.0,10.9,0.464,0.632,0.325,2.2,8.6,5.2,39.0,4.2,0.0,29.1,16.6,,-0.3,0.5,0.2,0.015,,-3.2,0.9,-2.3,0.0
1996,25.0,DEN,NBA,PG,8.0,72.0,9.5,0.415,0.955,0.091,4.8,4.8,4.8,24.8,4.3,1.0,17.9,17.3,,0.0,0.1,0.1,0.038,,-1.7,3.3,1.5,0.1
