Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,9,2494,DET,Detroit Pistons,25.0,NBA,SF,77.0,1155.0,15.5,0.56,0.0,0.32,15.6,15.3,15.5,6.8,1.6,2.4,17.2,18.9,1.1,1.7,2.9,0.12,-0.2,0.7,0.5,0.7
1988,9,2494,DET,Detroit Pistons,26.0,NBA,SF,82.0,2147.0,17.4,0.57,0.02,0.4,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,3.2,3.6,6.8,0.15,1.2,0.4,1.6,2.0
1989,9,2494,DET,Detroit Pistons,27.0,NBA,SF,82.0,2208.0,16.3,0.61,0.05,0.29,17.6,21.7,19.8,6.3,1.3,2.1,17.4,14.1,4.1,3.9,8.1,0.18,1.0,1.1,2.2,2.3
1990,9,2494,DET,Detroit Pistons,28.0,NBA,SF,82.0,2377.0,15.4,0.61,0.02,0.44,16.2,21.7,19.0,4.2,1.1,1.6,13.2,12.3,5.0,4.4,9.3,0.19,0.7,0.9,1.6,2.2
1991,9,2494,DET,Detroit Pistons,29.0,NBA,SF,82.0,2747.0,13.9,0.52,0.05,0.31,15.0,27.8,21.3,4.4,1.2,1.3,12.9,11.7,3.4,5.2,8.7,0.15,-0.1,0.7,0.6,1.8
1992,9,2494,DET,Detroit Pistons,30.0,NBA,PF,82.0,3301.0,17.0,0.57,0.16,0.22,18.1,34.1,26.2,8.2,1.1,1.3,16.7,11.1,5.6,7.0,12.6,0.18,1.9,0.9,2.8,4.0
1993,9,2494,DET,Detroit Pistons,31.0,NBA,PF,62.0,2410.0,13.6,0.47,0.17,0.38,16.1,36.8,26.0,5.6,1.0,1.2,17.1,10.7,1.4,4.1,5.5,0.11,-0.8,0.2,-0.6,0.9
1994,27,2494,SAS,San Antonio Spurs,32.0,NBA,PF,79.0,2989.0,13.4,0.55,0.08,0.35,17.9,32.8,25.7,8.2,0.9,0.7,29.1,7.1,3.3,5.4,8.7,0.14,0.7,0.3,1.0,2.3
1995,27,2494,SAS,San Antonio Spurs,33.0,NBA,PF,49.0,1568.0,16.6,0.6,0.01,0.46,20.8,37.8,29.7,8.5,1.0,1.0,25.3,10.9,2.6,3.2,5.8,0.18,1.4,0.4,1.8,1.5
1996,5,2494,CHI,Chicago Bulls,34.0,NBA,PF,64.0,2088.0,13.6,0.5,0.09,0.35,19.9,33.2,26.6,10.0,0.9,1.0,28.2,10.3,1.7,4.6,6.2,0.14,-0.3,0.3,0.0,1.1
1997,5,2494,CHI,Chicago Bulls,35.0,NBA,PF,55.0,1947.0,13.9,0.48,0.07,0.31,18.9,32.2,25.6,11.4,0.9,0.7,25.5,10.0,2.0,4.0,6.0,0.15,0.2,0.3,0.5,1.2
1998,5,2494,CHI,Chicago Bulls,36.0,NBA,PF,80.0,2856.0,12.4,0.46,0.06,0.31,16.8,31.4,24.1,11.2,0.9,0.5,26.4,8.7,1.9,5.9,7.8,0.13,-0.7,0.5,-0.2,1.3
1999,14,2494,LAL,Los Angeles Lakers,37.0,NBA,PF,23.0,657.0,8.0,0.39,0.04,0.85,11.2,34.1,22.9,6.2,0.8,1.3,32.9,6.5,-0.1,0.9,0.8,0.06,-2.0,0.0,-2.0,0.0
