PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Dennis Johnson,26,7,,38.1,7.4,15.7,0.473,0.1,0.7,0.2,7.3,15.0,0.486,0.47700000000000004,4.6,6.0,0.762,1.0,3.7,4.7,2.9,1.3,1.3,2.7,2.6,19.6
Truck Robinson,29,7,,33.3,3.9,11.0,0.35100000000000003,0.0,0.0,,3.9,11.0,0.35100000000000003,0.35100000000000003,2.9,4.9,0.588,3.3,7.4,10.7,1.9,0.7,0.3,1.9,2.1,10.6
Alvan Adams,26,7,,31.1,3.9,8.6,0.45,0.0,0.0,,3.9,8.6,0.45,0.45,2.9,4.0,0.7140000000000001,1.6,4.3,5.9,3.7,0.6,0.1,2.7,2.9,10.6
Jeff Cook,24,7,,29.4,3.6,7.7,0.46299999999999997,0.1,0.1,1.0,3.4,7.6,0.45299999999999996,0.47200000000000003,2.0,2.7,0.737,2.4,4.3,6.7,1.6,0.1,0.0,1.4,4.1,9.3
Walter Davis,26,7,,28.4,7.3,15.1,0.48100000000000004,0.0,0.1,0.0,7.3,15.0,0.486,0.48100000000000004,1.4,2.4,0.588,1.0,1.7,2.7,3.1,1.0,0.1,2.4,2.4,16.0
Alvin Scott,25,7,,17.1,2.0,4.3,0.467,0.0,0.0,,2.0,4.3,0.467,0.467,1.4,2.1,0.667,1.1,1.6,2.7,1.0,0.6,0.9,1.0,0.9,5.4
Johnny High,23,7,,16.7,2.0,4.7,0.424,0.0,0.0,,2.0,4.7,0.424,0.424,1.3,2.0,0.643,1.3,1.4,2.7,0.9,0.9,0.3,0.9,3.4,5.3
Rich Kelley,27,7,,16.1,1.4,3.6,0.4,0.0,0.1,0.0,1.4,3.4,0.41700000000000004,0.4,1.3,2.0,0.643,1.9,3.1,5.0,1.9,0.9,0.4,2.0,1.7,4.1
Kyle Macy,23,7,,14.6,2.7,5.1,0.528,0.6,1.1,0.5,2.1,4.0,0.536,0.583,1.0,1.0,1.0,0.3,1.6,1.9,1.6,0.7,0.0,1.0,1.1,7.0
Joel Kramer,25,7,,14.4,1.9,3.6,0.52,0.0,0.0,,1.9,3.6,0.52,0.52,0.1,0.3,0.5,0.3,2.0,2.3,0.6,0.3,0.3,0.1,2.6,3.9
Mike Niles,25,2,,2.0,0.0,2.5,0.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
