SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,11,HOU,Moses Malone,25,21,,45.5,9.9,20.6,0.48,0.0,0.1,0.0,9.9,20.5,0.48,0.48,7.0,9.9,0.71,6.0,8.6,14.5,1.7,0.6,1.6,2.8,2.6,26.8
1981,11,HOU,Robert Reid,25,21,,41.3,6.6,14.4,0.46,0.0,0.1,0.0,6.6,14.3,0.46,0.46,2.9,4.4,0.66,2.7,4.1,6.8,4.7,2.4,1.1,2.1,3.8,16.1
1981,11,HOU,Billy Paultz,32,21,,34.3,5.3,11.7,0.45,0.0,0.0,0.0,5.3,11.7,0.45,0.45,1.5,2.3,0.67,2.5,4.5,7.0,1.7,0.6,1.3,1.3,3.3,12.1
1981,11,HOU,Tom Henderson,29,21,,29.3,2.8,6.3,0.45,0.0,0.0,0.0,2.8,6.2,0.45,0.45,1.1,1.3,0.82,0.7,2.0,2.6,5.0,0.8,0.0,1.6,1.9,6.7
1981,11,HOU,Calvin Murphy,32,19,,28.4,7.5,15.1,0.5,0.1,0.4,0.29,7.4,14.7,0.5,0.5,3.1,3.2,0.97,0.4,0.9,1.3,3.0,1.4,0.0,2.2,3.6,18.1
1981,11,HOU,Mike Dunleavy,26,20,,23.6,3.5,7.6,0.45,0.3,0.8,0.4,3.2,6.9,0.46,0.47,1.7,1.9,0.87,0.5,1.7,2.1,3.4,0.8,0.1,1.5,3.0,8.9
1981,11,HOU,Bill Willoughby,23,19,,21.9,2.2,6.1,0.36,0.0,0.1,0.0,2.2,6.1,0.36,0.36,1.6,2.1,0.75,1.5,3.0,4.5,1.2,0.7,1.0,1.2,2.2,6.0
1981,11,HOU,Allen Leavell,23,17,,12.8,1.8,4.5,0.39,0.0,0.0,,1.8,4.5,0.39,0.39,0.9,1.0,0.88,0.3,0.7,1.0,2.6,1.1,0.2,1.2,1.5,4.4
1981,11,HOU,Calvin Garrett,24,13,,9.0,0.7,1.6,0.43,0.0,0.0,,0.7,1.6,0.43,0.43,0.5,0.6,0.88,0.2,0.9,1.2,0.5,0.4,0.1,0.5,0.8,1.9
1981,11,HOU,Major Jones,27,12,,7.3,0.8,1.8,0.48,0.0,0.0,,0.8,1.8,0.48,0.48,0.2,0.4,0.4,0.6,0.9,1.5,0.4,0.3,0.2,0.2,1.3,1.8
1981,11,HOU,Rudy Tomjanovich,32,8,,3.9,0.1,1.1,0.11,0.0,0.4,0.0,0.1,0.8,0.17,0.11,0.5,0.8,0.67,0.3,0.5,0.8,0.0,0.0,0.0,0.3,0.4,0.8
