PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Julius Erving,30,16,,37.0,8.9,18.8,0.475,0.0,0.1,0.0,8.9,18.8,0.47700000000000004,0.475,5.1,6.7,0.757,3.3,3.9,7.1,3.4,1.4,2.6,3.4,3.4,22.9
Caldwell Jones,30,16,,36.3,3.4,5.9,0.568,0.0,0.0,,3.4,5.9,0.568,0.568,1.9,2.6,0.738,2.3,7.4,9.7,1.7,0.4,1.9,2.1,3.3,8.7
Maurice Cheeks,24,16,,32.1,4.3,7.8,0.544,0.0,0.2,0.0,4.3,7.6,0.557,0.544,2.0,2.6,0.762,0.3,2.9,3.2,7.3,2.5,0.8,2.3,3.4,10.5
Lionel Hollins,27,16,,30.6,4.2,9.5,0.441,0.0,0.1,0.0,4.2,9.4,0.444,0.441,1.8,2.3,0.784,0.5,1.6,2.1,4.1,1.1,0.1,1.2,2.6,10.2
Bobby Jones,29,16,,27.7,5.1,10.0,0.506,0.0,0.0,,5.1,10.0,0.506,0.506,4.6,5.5,0.83,2.2,3.3,5.5,2.1,1.1,1.3,2.0,3.8,14.7
Darryl Dawkins,24,16,,26.3,5.4,9.6,0.562,0.0,0.0,,5.4,9.6,0.562,0.562,3.1,4.3,0.721,1.8,4.4,6.1,0.9,0.2,1.0,2.3,4.4,13.8
Andrew Toney,23,16,,22.3,4.8,11.3,0.428,0.1,0.6,0.111,4.8,10.7,0.444,0.431,4.1,5.1,0.815,0.6,1.7,2.3,3.4,0.7,0.4,3.4,3.1,13.8
Clint Richardson,24,13,,13.9,1.5,2.9,0.526,0.0,0.0,,1.5,2.9,0.526,0.526,0.7,1.3,0.529,0.7,0.9,1.6,0.9,0.5,0.2,0.6,1.2,3.8
Steve Mix,33,16,,12.9,2.0,4.8,0.41600000000000004,0.0,0.1,0.0,2.0,4.8,0.42100000000000004,0.41600000000000004,1.5,1.6,0.9229999999999999,1.2,1.4,2.6,0.6,0.3,0.1,0.7,1.0,5.5
Earl Cureton,23,9,,4.0,0.7,2.0,0.33299999999999996,0.0,0.0,,0.7,2.0,0.33299999999999996,0.33299999999999996,0.0,0.2,0.0,0.1,0.9,1.0,0.2,0.1,0.2,0.1,0.3,1.3
Ollie Johnson,31,8,,2.8,0.4,1.3,0.3,0.0,0.1,0.0,0.4,1.1,0.33299999999999996,0.3,0.0,0.0,,0.3,0.4,0.6,0.3,0.3,0.1,0.3,0.1,0.8
