Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",22.0,NBA,SG,30.0,323.0,15.9,0.55,0.72,0.3,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,0.5,0.4,0.9,0.14,3.2,-0.7,2.5,0.4
1997,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",23.0,NBA,SG,73.0,2111.0,14.7,0.61,0.65,0.15,2.2,9.9,6.1,13.5,1.3,0.7,13.0,18.7,3.9,2.9,6.8,0.16,2.2,0.5,2.7,2.6
1998,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",24.0,NBA,SG,81.0,2621.0,13.3,0.55,0.44,0.21,3.3,9.5,6.5,11.8,1.2,0.4,9.6,18.4,4.5,2.5,7.1,0.13,1.2,-0.3,0.9,1.9
1999,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",25.0,NBA,SG,12.0,190.0,12.0,0.49,0.44,0.14,2.7,7.1,5.1,10.3,0.9,0.4,7.7,23.6,0.1,0.2,0.3,0.07,-0.7,-2.9,-3.5,-0.1
2001,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",27.0,NBA,SG,80.0,2331.0,13.2,0.52,0.45,0.23,2.2,8.7,5.4,13.4,1.4,0.5,9.9,19.7,2.9,0.6,3.5,0.07,0.2,-1.1,-0.8,0.7
2002,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",28.0,NBA,SG,71.0,1665.0,14.5,0.5,0.31,0.16,2.5,10.4,6.3,14.3,1.9,1.1,10.0,24.5,0.9,0.8,1.7,0.05,0.9,-0.8,0.1,0.9
2003,28,1731,TOR,Toronto Raptors,Voshon Lenard,"May 14, 1973",29.0,NBA,SG,63.0,1929.0,14.4,0.5,0.31,0.24,2.7,10.1,6.3,13.6,1.6,0.8,10.3,23.6,1.7,0.7,2.4,0.06,0.3,-1.4,-1.0,0.5
2004,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",30.0,NBA,SG,73.0,2233.0,13.5,0.51,0.31,0.2,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,2.8,1.2,4.0,0.09,0.0,-1.4,-1.4,0.3
2005,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",31.0,NBA,SG,3.0,54.0,15.1,0.49,0.46,0.31,0.0,12.7,6.4,19.0,1.0,0.0,6.3,26.0,0.0,0.0,0.1,0.08,1.2,-0.8,0.4,0.0
2006,31,1731,TOT,Total After Trade,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,26.0,458.0,10.9,0.47,0.41,0.16,1.3,10.8,6.1,15.6,2.4,0.7,13.2,23.7,-0.5,0.3,-0.1,-0.01,-1.9,-0.3,-2.2,0.0
2006,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,12.0,238.0,10.1,0.46,0.34,0.13,1.0,12.6,6.9,12.7,1.7,0.6,9.2,22.5,-0.2,0.2,0.0,0.0,-2.1,0.3,-1.8,0.0
2006,25,1731,POR,Portland Trail Blazers,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,14.0,220.0,11.8,0.48,0.49,0.2,1.6,8.9,5.2,18.8,3.2,0.7,17.3,25.0,-0.3,0.1,-0.1,-0.03,-1.7,-0.9,-2.7,0.0
