Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",22.0,NBA,PF,40.0,0.0,535.0,4.0,7.1,0.56,0.0,0.1,0.0,4.0,7.0,0.57,2.0,3.0,0.64,4.5,7.5,12.0,0.9,1.7,0.9,0.8,5.1,9.9
2007,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",23.0,NBA,PF,78.0,43.0,1714.0,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,1.2,1.9,0.62,4.3,6.7,10.9,1.0,1.5,0.4,1.3,5.9,9.2
2008,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",24.0,NBA,PF,79.0,44.0,1575.0,2.6,5.1,0.51,0.0,0.1,0.0,2.6,5.0,0.52,0.3,0.5,0.46,3.0,6.7,9.8,2.1,1.9,1.0,1.4,4.8,5.4
2009,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",25.0,NBA,C,71.0,1.0,858.0,1.8,4.7,0.37,0.0,0.2,0.0,1.8,4.6,0.38,0.3,0.8,0.37,3.1,7.4,10.5,1.8,1.4,0.8,1.0,5.6,3.8
2010,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",26.0,NBA,C,82.0,82.0,1773.0,3.3,6.7,0.49,0.0,0.0,,3.3,6.7,0.49,0.7,1.3,0.55,3.1,6.4,9.4,2.8,1.5,0.9,1.5,4.4,7.3
2011,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",27.0,NBA,C,74.0,63.0,2079.0,4.2,8.0,0.53,0.0,0.0,0.0,4.2,8.0,0.53,1.6,2.5,0.66,3.8,6.6,10.4,3.5,1.4,0.8,1.5,3.5,10.1
2012,26,1231,SAC,Sacramento Kings,Chuck Hayes,"June 11, 1983",28.0,NBA,C,54.0,9.0,1039.0,2.5,5.9,0.43,0.0,0.1,0.0,2.5,5.8,0.44,0.9,1.4,0.67,2.5,5.6,8.1,2.7,1.2,0.6,1.7,3.8,6.0
2013,26,1231,SAC,Sacramento Kings,Chuck Hayes,"June 11, 1983",29.0,NBA,C,74.0,1.0,1209.0,2.5,5.7,0.44,0.0,0.0,0.0,2.5,5.6,0.44,0.9,1.4,0.62,3.4,5.5,8.9,3.3,0.9,0.5,1.3,3.4,5.9
2014,31,1231,TOT,Total After Trade,Chuck Hayes,"June 11, 1983",30.0,NBA,C,61.0,1.0,754.0,2.7,6.2,0.43,0.0,0.0,0.0,2.7,6.2,0.43,1.0,1.2,0.8,3.3,6.7,10.0,1.7,1.6,0.6,1.6,4.5,6.3
2014,26,1231,SAC,Sacramento Kings,Chuck Hayes,"June 11, 1983",30.0,NBA,C,16.0,1.0,179.0,2.8,6.4,0.44,0.0,0.0,,2.8,6.4,0.44,1.0,1.4,0.71,4.0,5.4,9.5,1.2,2.2,0.4,1.4,3.6,6.6
2014,28,1231,TOR,Toronto Raptors,Chuck Hayes,"June 11, 1983",30.0,NBA,C,45.0,0.0,575.0,2.6,6.1,0.43,0.0,0.1,0.0,2.6,6.1,0.43,0.9,1.1,0.83,3.1,7.1,10.2,1.8,1.4,0.6,1.6,4.8,6.2
2015,28,1231,TOR,Toronto Raptors,Chuck Hayes,"June 11, 1983",31.0,NBA,C,29.0,0.0,255.0,3.1,6.5,0.48,0.0,0.0,,3.1,6.5,0.48,0.8,1.6,0.55,2.5,4.7,7.2,2.8,1.4,0.6,1.1,5.2,7.1
2016,11,1231,HOU,Houston Rockets,Chuck Hayes,"June 11, 1983",32.0,NBA,C,2.0,0.0,24.0,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,3.0,3.0,1.0,0.0,12.0,12.0,3.0,0.0,0.0,4.5,9.0,6.0
