Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,22,1994,ORL,Orlando Magic,Mike Miller,"February 19, 1980",20.0,NBA,SF,82.0,62.0,2390.0,7.9,18.2,0.44,3.2,7.8,0.41,4.7,10.4,0.46,2.0,2.8,0.71,1.4,5.6,7.0,3.0,1.1,0.4,2.1,4.3,21.0,,108.0,105.0
2002,22,1994,ORL,Orlando Magic,Mike Miller,"February 19, 1980",21.0,NBA,SF,63.0,53.0,2123.0,8.5,19.5,0.44,2.8,7.4,0.38,5.7,12.1,0.47,3.3,4.4,0.76,1.2,5.4,6.6,4.8,1.1,0.6,2.6,3.5,23.2,,108.0,108.0
2003,31,1994,TOT,Total After Trade,Mike Miller,"February 19, 1980",22.0,NBA,SF,65.0,52.0,2186.0,8.8,20.3,0.43,2.6,7.1,0.36,6.2,13.2,0.47,3.7,4.4,0.84,1.1,7.0,8.0,4.0,1.0,0.5,3.0,4.1,23.9,,105.0,107.0
2003,22,1994,ORL,Orlando Magic,Mike Miller,"February 19, 1980",22.0,NBA,SF,49.0,39.0,1826.0,8.4,20.0,0.42,2.5,7.2,0.34,5.9,12.8,0.46,3.6,4.2,0.85,1.1,6.9,8.1,3.9,1.0,0.5,2.8,3.9,22.8,,103.0,107.0
2003,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",22.0,NBA,SF,16.0,13.0,360.0,11.1,21.7,0.51,3.2,6.3,0.5,7.9,15.4,0.51,4.2,5.2,0.81,0.9,7.0,7.9,4.5,0.9,0.7,3.7,4.9,29.5,,111.0,109.0
2004,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",23.0,NBA,SF,65.0,65.0,1770.0,8.0,18.3,0.44,2.4,6.4,0.37,5.6,11.9,0.47,3.0,4.2,0.72,1.2,5.2,6.4,6.9,1.8,0.4,3.2,4.8,21.4,,106.0,105.0
2005,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",24.0,NBA,SF,76.0,51.0,2278.0,9.2,18.2,0.5,3.3,7.7,0.43,5.9,10.6,0.56,2.6,3.6,0.72,0.9,6.3,7.1,5.2,1.3,0.5,3.0,4.7,24.3,,114.0,105.0
2006,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",25.0,NBA,SG,74.0,9.0,2268.0,8.7,18.6,0.47,3.4,8.3,0.41,5.3,10.3,0.51,4.1,5.2,0.8,1.0,8.7,9.7,4.9,1.3,0.7,3.4,4.2,24.9,,111.0,102.0
2007,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",26.0,NBA,SG,70.0,69.0,2740.0,8.7,18.9,0.46,3.8,9.3,0.41,4.9,9.6,0.51,3.0,3.8,0.79,1.0,6.1,7.1,5.6,1.0,0.3,3.3,2.6,24.2,,111.0,114.0
2008,15,1994,MEM,Memphis Grizzlies,Mike Miller,"February 19, 1980",27.0,NBA,SG,70.0,70.0,2474.0,8.4,16.8,0.5,3.2,7.3,0.43,5.3,9.5,0.56,3.3,4.3,0.77,1.0,8.5,9.5,4.9,0.7,0.3,3.7,3.0,23.3,,112.0,112.0
