Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,21,3125,SEA,Seattle Supersonics,Aaron Williams,27,40,458,15.2,0.51,0.01,0.6,13.4,18.9,16.1,7.8,1.6,3.9,16.2,18.4,0.6,0.4,1.1,0.11,-1.8,0.2,-1.6,0.0
1999,21,2223,SEA,Seattle Supersonics,Billy Owens,29,21,451,11.9,0.45,0.07,0.21,8.9,11.6,10.2,14.5,1.4,0.7,15.5,21.5,0.0,0.1,0.2,0.02,-1.4,-1.9,-3.3,-0.1
1999,21,849,SEA,Seattle Supersonics,Dale Ellis,38,48,1232,13.1,0.58,0.55,0.18,2.3,8.5,5.4,5.3,1.1,0.2,9.6,17.3,2.3,0.0,2.4,0.09,1.4,-1.8,-0.4,0.5
1999,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,36,50,1765,18.4,0.57,0.16,0.44,5.0,19.4,12.1,18.0,1.2,1.1,13.6,19.5,4.7,1.1,5.8,0.16,2.2,-0.1,2.0,1.8
1999,21,1795,SEA,Seattle Supersonics,Don MacLean,29,17,365,13.4,0.48,0.21,0.5,5.6,15.0,10.3,7.9,0.7,1.0,11.4,27.2,0.1,0.1,0.2,0.03,-1.5,-3.2,-4.7,-0.3
1999,21,175,SEA,Seattle Supersonics,Drew Barry,25,17,183,9.0,0.49,0.75,0.41,1.9,10.8,6.3,23.6,2.0,0.4,24.1,12.3,0.1,0.1,0.2,0.05,-3.1,0.4,-2.7,0.0
1999,21,2270,SEA,Seattle Supersonics,Gary Payton,30,50,2008,23.1,0.52,0.3,0.3,3.5,10.6,7.0,41.3,2.9,0.4,12.9,27.1,6.0,1.2,7.2,0.17,5.1,0.0,5.1,3.6
1999,21,1228,SEA,Seattle Supersonics,Hersey Hawkins,32,50,1644,14.0,0.55,0.44,0.32,3.5,10.6,7.1,12.0,2.6,0.8,14.6,15.1,2.6,0.9,3.5,0.1,0.2,0.6,0.9,1.2
1999,21,614,SEA,Seattle Supersonics,James Cotton,23,10,59,12.2,0.48,0.17,1.0,3.9,15.8,9.8,0.0,2.7,0.0,10.4,22.2,0.0,0.0,0.1,0.07,-2.9,-1.4,-4.2,0.0
1999,21,1909,SEA,Seattle Supersonics,Jelani McCoy,21,26,331,21.1,0.7,0.0,0.55,9.3,18.3,13.8,2.2,1.8,4.5,9.6,14.3,1.1,0.3,1.4,0.2,2.0,0.5,2.5,0.4
1999,21,639,SEA,Seattle Supersonics,John Crotty,29,24,363,14.0,0.54,0.3,0.4,2.5,7.1,4.8,26.8,1.3,0.0,19.4,21.2,0.5,0.0,0.6,0.07,0.1,-2.6,-2.4,0.0
1999,21,2156,SEA,Seattle Supersonics,Moochie Norris,25,12,140,7.6,0.4,0.38,0.4,3.3,13.3,8.2,27.1,2.7,0.0,25.4,20.4,-0.3,0.1,-0.2,-0.06,-3.8,-0.4,-4.3,-0.1
1999,21,2328,SEA,Seattle Supersonics,Olden Polynice,34,48,1481,11.8,0.46,0.0,0.26,14.2,19.0,16.6,4.7,0.7,1.5,10.9,13.7,1.3,0.7,2.0,0.06,-1.4,-2.3,-3.7,-0.6
1999,21,1747,SEA,Seattle Supersonics,Rashard Lewis,19,20,145,4.5,0.4,0.12,0.27,10.2,9.7,9.9,4.6,3.0,0.5,25.6,24.4,-0.5,0.1,-0.4,-0.14,-7.5,-2.0,-9.5,-0.3
1999,21,148,SEA,Seattle Supersonics,Vin Baker,27,34,1162,12.5,0.46,0.01,0.37,8.4,12.6,10.5,8.7,1.5,2.2,13.0,22.8,-0.2,0.6,0.4,0.02,-2.4,-1.4,-3.8,-0.5
1999,21,2741,SEA,Seattle Supersonics,Vladimir Stepania,22,23,313,11.3,0.44,0.02,0.32,9.8,17.9,13.8,6.9,1.7,5.5,18.3,25.3,-0.5,0.3,-0.1,-0.02,-6.0,-0.2,-6.2,-0.3
