Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,17,1739,MIL,Milwaukee Bucks,22.0,NBA,PF,46.0,555.0,15.3,0.54,0.05,0.15,8.7,15.3,11.9,7.3,1.3,2.3,8.1,17.6,0.9,0.5,1.4,0.12,-0.3,0.0,-0.3,0.2
2013,31,1739,TOT,Total After Trade,23.0,NBA,"C,PF",28.0,187.0,10.4,0.48,0.06,0.25,7.9,15.5,11.6,6.8,1.7,0.0,12.2,15.9,0.0,0.2,0.2,0.06,-3.3,-0.7,-4.0,-0.1
2013,6,1739,CLE,Cleveland Cavaliers,23.0,NBA,C,9.0,91.0,3.3,0.36,0.11,0.21,6.1,10.7,8.3,8.5,1.1,0.0,14.0,17.5,-0.2,0.0,-0.2,-0.09,-6.5,-2.7,-9.3,-0.2
2013,15,1739,MEM,Memphis Grizzlies,23.0,NBA,PF,19.0,96.0,17.2,0.63,0.0,0.29,9.7,20.1,14.8,5.3,2.3,0.0,10.0,14.4,0.2,0.2,0.4,0.2,-0.2,1.3,1.0,0.1
2014,15,1739,MEM,Memphis Grizzlies,24.0,NBA,PF,49.0,642.0,17.6,0.57,0.2,0.19,6.8,22.4,14.6,5.2,1.5,1.7,9.2,21.1,1.1,0.9,2.0,0.15,1.0,0.0,1.0,0.5
2015,15,1739,MEM,Memphis Grizzlies,25.0,NBA,PF,63.0,824.0,11.9,0.48,0.11,0.22,7.0,21.7,14.3,8.8,1.1,0.9,10.5,18.6,0.2,1.2,1.3,0.08,-2.5,-0.3,-2.8,-0.1
2016,24,1739,PHO,Phoenix Suns,26.0,NBA,PF,67.0,1255.0,16.2,0.56,0.24,0.22,6.4,26.3,16.1,9.6,1.5,2.0,12.8,19.8,1.4,1.3,2.7,0.1,0.1,0.0,0.0,0.6
2017,9,1739,DET,Detroit Pistons,27.0,NBA,PF,75.0,1944.0,14.2,0.55,0.26,0.18,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,0.11,-0.4,0.3,-0.1,1.0
2018,9,1739,DET,Detroit Pistons,28.0,NBA,PF,8.0,136.0,8.9,0.5,0.08,0.42,5.6,20.7,13.0,5.3,0.4,2.0,14.1,16.1,0.0,0.1,0.1,0.05,-4.3,-0.3,-4.6,-0.1
2019,9,1739,DET,Detroit Pistons,29.0,NBA,PF,41.0,402.0,13.2,0.62,0.1,0.27,7.1,19.8,13.2,5.5,1.5,0.8,15.4,16.1,0.4,0.5,0.9,0.11,-2.8,0.4,-2.5,0.0
