Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,25.0,3216,POR,Portland Trail Blazers,28.0,NBA,C,2.0,0.0,20.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0
1995,,3216,CHH,None,30.0,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,22.0,3216,ORL,Orlando Magic,31.0,NBA,PF,11.0,0.0,85.0,8.0,23.0,0.35,1.0,3.0,0.33,7.0,20.0,0.35,0.37,3.0,4.0,0.75,1.0,5.0,6.0,2.0,1.0,0.0,4.0,19.0,20.0
