Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,23.0,SAC,NBA,PG,50.0,1805.0,12.8,0.483,0.524,0.17,0.8,8.1,4.5,25.2,2.6,0.0,17.7,19.1,,0.7,1.3,2.1,0.055,,-0.6,-0.3,-1.0,0.5
2001,25.0,SAC,NBA,PG,77.0,2290.0,12.8,0.498,0.451,0.11,0.9,7.6,4.4,27.6,2.1,0.3,18.1,17.0,,1.3,2.4,3.8,0.079,,-0.4,-0.2,-0.6,0.8
2002,26.0,MEM,NBA,PG,65.0,2236.0,15.1,0.466,0.437,0.103,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,,-0.6,1.5,0.9,0.02,,1.2,-1.3,-0.1,1.1
2003,27.0,MEM,NBA,PG,76.0,2407.0,17.1,0.501,0.47,0.153,1.2,8.6,5.0,41.8,2.0,0.3,15.5,20.3,,4.0,0.7,4.7,0.094,,2.9,-1.7,1.2,1.9
2004,28.0,MEM,NBA,PG,72.0,2115.0,16.9,0.517,0.511,0.137,1.3,6.6,3.9,38.3,2.3,0.2,15.2,19.0,,3.9,1.4,5.4,0.122,,3.3,-0.8,2.4,2.3
2005,29.0,MEM,NBA,PG,71.0,1952.0,15.4,0.522,0.512,0.157,1.2,6.3,3.7,35.6,2.1,0.2,15.9,19.8,,2.5,1.9,4.3,0.106,,2.1,-0.7,1.4,1.7
2006,30.0,MIA,NBA,PG,59.0,1874.0,15.0,0.561,0.475,0.162,0.4,8.0,4.4,24.5,1.5,0.2,13.3,18.5,,3.2,1.6,4.8,0.124,,1.7,-0.5,1.1,1.5
2007,31.0,MIA,NBA,PG,61.0,1865.0,15.0,0.54,0.518,0.181,1.2,7.6,4.5,28.3,1.7,0.0,14.0,18.2,,2.8,1.5,4.3,0.11,,1.4,-1.0,0.4,1.1
2008,32.0,MIA,NBA,PG,67.0,1886.0,12.7,0.502,0.5,0.145,0.8,7.6,4.1,27.3,2.3,0.2,13.5,17.0,,1.0,1.1,2.1,0.052,,-0.5,-0.4,-0.9,0.6
2010,34.0,ORL,NBA,PG,82.0,1703.0,12.9,0.555,0.519,0.096,0.5,7.8,4.3,26.9,1.6,0.1,16.4,14.5,,2.5,2.0,4.5,0.127,,0.6,0.4,1.0,1.3
2011,35.0,TOT,NBA,PG,27.0,295.0,8.4,0.403,0.567,0.0,1.2,10.6,6.0,25.1,2.0,0.3,21.2,13.2,,-0.2,0.4,0.2,0.031,,-2.3,0.7,-1.6,0.0
2011,35.0,ORL,NBA,PG,16.0,171.0,8.5,0.434,0.605,0.0,2.1,12.6,7.5,21.0,2.5,0.0,22.4,13.3,,-0.1,0.3,0.2,0.053,,-2.6,2.3,-0.3,0.1
2011,35.0,MEM,NBA,PG,11.0,124.0,8.2,0.362,0.517,0.0,0.0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,,-0.1,0.1,0.0,0.0,,-1.8,-1.5,-3.3,0.0
