Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2011,LAC,Blake Griffin,1,590.0,590,1.0,ROY
2011,WAS,John Wall,2,295.0,590,0.5,ROY
2011,SAC,DeMarcus Cousins,3,81.0,590,0.137,ROY
2011,NYK,Landry Fields,4,62.0,590,0.105,ROY
2011,SAS,Gary Neal,5,19.0,590,0.032,ROY
2011,DET,Greg Monroe,6,15.0,590,0.025,ROY
