SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,8,DEN,Antonio McDyess,24,50,1937,21.7,0.52,0.01,0.38,9.7,22.8,16.0,8.7,2.0,4.2,11.8,27.3,2.9,1.3,4.2,0.1,1.4,-0.7,0.7,1.3
1999,8,DEN,Nick Van Exel,27,50,1802,16.7,0.49,0.3,0.23,0.9,6.6,3.6,38.6,1.2,0.1,12.5,24.3,3.2,-1.0,2.2,0.06,2.6,-3.4,-0.8,0.6
1999,8,DEN,Chauncey Billups,22,45,1488,15.1,0.55,0.48,0.35,1.8,5.8,3.7,20.4,2.1,0.7,14.7,20.3,2.8,-0.5,2.3,0.08,1.1,-1.6,-0.6,0.5
1999,8,DEN,Danny Fortson,22,50,1417,18.7,0.56,0.01,0.6,16.6,31.3,23.7,4.0,1.2,1.1,13.6,18.0,3.6,0.7,4.4,0.15,0.4,-2.3,-1.9,0.0
1999,8,DEN,Bryant Stith,28,46,1194,10.0,0.5,0.37,0.24,2.8,7.7,5.2,11.4,1.2,0.9,12.3,13.9,1.0,-0.5,0.5,0.02,-1.2,-1.5,-2.7,-0.2
1999,8,DEN,Eric Williams,26,38,780,10.7,0.49,0.12,0.64,4.9,7.2,6.0,8.0,1.8,0.7,14.9,19.1,0.5,-0.2,0.2,0.02,-2.0,-1.5,-3.4,-0.3
1999,8,DEN,Cory Alexander,25,36,778,11.0,0.47,0.4,0.17,1.0,10.3,5.5,26.6,2.4,0.5,19.8,20.3,-0.2,0.0,-0.3,-0.02,-2.1,-1.3,-3.4,-0.3
1999,8,DEN,Eric Washington,24,38,761,9.5,0.52,0.53,0.17,5.1,8.5,6.8,6.5,1.7,1.7,14.7,13.8,0.5,-0.1,0.3,0.02,-1.5,-0.8,-2.3,-0.1
1999,8,DEN,Johnny Taylor,24,36,724,9.5,0.5,0.34,0.12,4.6,11.7,8.1,5.7,2.1,1.7,14.0,15.1,0.2,0.0,0.2,0.01,-2.4,-0.6,-3.0,-0.2
1999,8,DEN,Keon Clark,23,28,409,11.3,0.48,0.01,0.46,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,0.1,0.2,0.2,0.03,-3.0,0.0,-3.0,-0.1
1999,8,DEN,Raef LaFrentz,22,12,387,18.9,0.55,0.24,0.37,9.5,17.9,13.6,3.8,1.2,3.1,5.7,18.6,1.1,0.1,1.2,0.14,2.9,-1.5,1.4,0.3
1999,8,DEN,Carl Herrera,32,24,265,8.2,0.44,0.02,0.14,8.4,15.3,11.8,0.6,2.4,1.9,15.2,13.5,-0.1,0.1,0.0,-0.01,-4.6,-0.8,-5.4,-0.2
1999,8,DEN,Loren Meyer,26,14,70,-2.8,0.28,0.18,0.07,6.4,20.5,13.2,2.4,0.0,3.1,12.2,21.3,-0.3,0.0,-0.3,-0.19,-13.2,-3.7,-16.9,-0.3
1999,8,DEN,Monty Williams,27,1,6,-7.6,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.34,-10.3,-9.6,-20.0,0.0
1999,8,DEN,Kelly McCarty,23,2,4,31.7,0.67,0.0,0.0,56.0,29.9,43.3,0.0,0.0,0.0,40.0,56.6,0.0,0.0,0.0,-0.24,2.3,-9.9,-7.6,0.0
1999,8,DEN,Tyson Wheeler,23,1,3,76.1,1.06,1.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.4,0.1,0.0,0.1,1.37,42.5,8.5,51.1,0.0
