SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,15,VAN,Shareef Abdur-Rahim,22,50,2021,20.7,0.53,0.04,0.49,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,0.11,2.9,-0.9,2.0,2.1
1999,15,VAN,Mike Bibby,20,50,1758,14.8,0.49,0.12,0.28,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,1.1,0.2,1.3,0.04,-0.2,-1.6,-1.8,0.1
1999,15,VAN,Felipe Lopez,24,47,1218,11.8,0.5,0.12,0.36,6.6,9.5,8.0,9.5,2.2,0.9,15.8,19.6,0.3,0.2,0.5,0.02,-2.2,-1.1,-3.3,-0.4
1999,15,VAN,Tony Massenburg,31,43,1143,15.9,0.53,0.0,0.4,8.4,18.2,13.2,4.0,1.2,2.5,12.3,20.9,1.3,0.5,1.8,0.08,-1.1,-1.8,-2.9,-0.2
1999,15,VAN,Cherokee Parks,26,48,1118,9.5,0.44,0.0,0.2,7.8,18.0,12.8,5.7,1.4,1.9,14.1,14.3,-0.2,0.5,0.2,0.01,-3.5,-1.0,-4.5,-0.7
1999,15,VAN,Michael Smith,26,48,1098,14.3,0.57,0.01,0.89,14.2,23.5,18.8,7.2,2.3,1.2,23.0,10.9,1.3,0.9,2.3,0.1,-0.6,-0.4,-1.0,0.3
1999,15,VAN,Bryant Reeves,25,25,702,10.4,0.45,0.0,0.46,8.2,15.0,11.6,10.0,1.0,0.9,13.5,22.8,-0.2,0.1,-0.1,-0.01,-4.0,-2.3,-6.3,-0.8
1999,15,VAN,Pete Chilcutt,30,46,697,9.4,0.46,0.4,0.1,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,0.0,0.2,0.3,0.02,-1.7,-0.7,-2.4,-0.1
1999,15,VAN,DeJuan Wheat,25,46,590,12.8,0.48,0.31,0.28,2.2,6.9,4.5,31.4,2.4,0.3,18.1,20.6,0.2,0.1,0.3,0.02,-0.8,-1.6,-2.4,-0.1
1999,15,VAN,Sam Mack,28,19,577,13.3,0.54,0.51,0.14,1.4,9.6,5.4,7.6,1.9,0.1,8.2,19.5,0.9,0.0,0.9,0.08,0.1,-1.3,-1.2,0.1
1999,15,VAN,J.R. Henderson,22,30,331,9.0,0.42,0.05,0.47,7.0,9.8,8.4,11.7,1.5,0.9,13.5,18.6,-0.2,0.0,-0.2,-0.02,-2.9,-1.9,-4.8,-0.2
1999,15,VAN,Doug West,31,14,294,11.5,0.53,0.03,0.38,2.0,8.2,5.0,11.4,2.9,1.8,13.6,13.7,0.3,0.1,0.4,0.07,-3.0,1.5,-1.5,0.0
1999,15,VAN,Terry Dehere,27,22,271,8.3,0.48,0.46,0.1,2.1,7.5,4.8,16.7,1.0,0.8,15.4,15.4,0.1,-0.1,0.0,0.0,-2.3,-2.1,-4.4,-0.2
1999,15,VAN,Lee Mayberry,28,9,126,7.2,0.47,0.53,0.26,0.0,2.9,1.4,29.5,3.0,0.0,34.2,11.7,-0.1,0.0,-0.1,-0.03,-4.8,-1.1,-5.9,-0.1
1999,15,VAN,Rodrick Rhodes,25,10,123,0.8,0.32,0.16,0.43,6.6,5.8,6.2,13.9,1.8,1.2,22.3,25.1,-0.6,0.0,-0.6,-0.22,-8.3,-3.1,-11.4,-0.3
1999,15,VAN,Carl Herrera,32,4,42,-1.7,0.22,0.0,0.15,13.8,8.6,11.2,11.8,0.0,0.0,22.4,19.5,-0.2,0.0,-0.2,-0.26,-7.6,-5.1,-12.6,-0.1
1999,15,VAN,Jason Sasser,25,6,39,10.7,0.46,0.0,0.18,5.9,15.4,10.6,9.4,2.8,0.0,14.4,16.3,0.0,0.0,0.0,0.02,-3.8,-0.3,-4.1,0.0
1999,15,VAN,Makhtar N'Diaye,25,4,27,3.9,0.43,0.0,1.0,12.8,8.9,10.9,5.8,0.0,2.8,14.8,11.5,0.0,0.0,0.0,0.03,-8.0,-2.7,-10.6,-0.1
