PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Allen Iverson,23,48,1990,22.2,0.508,0.188,0.449,3.8,10.1,6.9,24.2,3.0,0.3,11.7,32.6,,4.3,2.9,7.2,0.17300000000000001,,5.1,0.6,5.7,3.9
Eric Snow,25,48,1716,12.9,0.499,0.06,0.431,1.7,9.5,5.5,29.5,3.2,0.0,21.1,13.9,,1.3,2.5,3.8,0.105,,-1.7,1.6,-0.1,0.8
Theo Ratliff,25,50,1627,16.9,0.539,0.0,0.547,9.7,19.6,14.5,3.3,1.5,7.3,15.0,17.1,,2.1,3.3,5.4,0.159,,-0.7,2.0,1.3,1.4
Matt Geiger,29,50,1540,17.1,0.532,0.009000000000000001,0.319,10.1,17.3,13.7,7.4,1.4,2.1,13.8,21.6,,2.4,2.3,4.7,0.147,,0.6,-0.2,0.3,0.9
George Lynch,28,43,1315,12.8,0.461,0.066,0.24100000000000002,9.5,15.3,12.3,10.1,3.5,1.3,17.0,16.0,,0.1,2.5,2.6,0.096,,-1.3,1.9,0.6,0.9
Larry Hughes,20,50,988,16.7,0.474,0.126,0.365,9.6,12.7,11.1,15.3,2.4,1.1,12.4,25.2,,0.9,1.5,2.4,0.11699999999999999,,1.3,0.2,1.5,0.9
Aaron McKie,26,50,959,11.4,0.45399999999999996,0.131,0.262,3.2,14.0,8.5,17.9,3.6,0.2,17.7,15.2,,-0.1,1.7,1.6,0.08199999999999999,,-2.9,2.5,-0.4,0.4
Harvey Grant,33,47,798,6.6,0.40399999999999997,0.036000000000000004,0.17300000000000001,5.1,11.0,8.0,4.8,1.4,1.6,10.4,11.5,,-0.2,0.9,0.8,0.047,,-3.3,0.5,-2.8,-0.2
Tyrone Hill,30,21,587,12.2,0.496,0.0,0.46,12.4,18.0,15.2,5.5,1.5,1.1,16.3,16.6,,0.3,0.9,1.2,0.096,,-1.9,-0.4,-2.3,-0.1
Tim Thomas,21,17,188,12.8,0.503,0.284,0.358,4.2,16.4,10.2,14.8,0.9,1.3,16.2,22.3,,0.1,0.2,0.4,0.091,,-0.6,-0.4,-1.0,0.1
Rick Mahorn,40,16,127,1.5,0.302,0.0,0.444,6.3,15.0,10.5,2.5,2.1,0.6,21.8,9.8,,-0.2,0.2,0.0,-0.013999999999999999,,-7.6,0.1,-7.5,-0.2
Nazr Mohammed,21,26,121,10.0,0.41,0.0,0.5,17.0,18.6,17.8,3.0,2.2,2.6,19.0,23.7,,-0.2,0.2,0.0,0.013000000000000001,,-5.8,-1.7,-7.5,-0.2
Jerald Honeycutt,24,13,90,5.0,0.41,0.519,0.29600000000000004,3.8,10.6,7.1,5.5,2.4,1.8,20.8,19.4,,-0.2,0.1,0.0,-0.022000000000000002,,-4.1,0.3,-3.8,0.0
Doug Overton,29,10,37,4.5,0.33299999999999996,0.067,0.0,0.0,6.4,3.1,19.8,1.5,0.0,11.8,20.8,,-0.1,0.0,-0.1,-0.069,,-5.3,-1.3,-6.6,0.0
Benoit Benjamin,34,6,33,-1.5,0.28600000000000003,0.0,0.0,10.4,18.0,14.1,4.9,0.0,0.0,30.0,13.7,,-0.1,0.0,-0.1,-0.1,,-9.1,-2.6,-11.7,-0.1
Scott Williams,30,2,17,-1.3,0.0,0.0,0.0,6.7,7.0,6.8,8.6,6.4,4.7,50.0,10.7,,-0.1,0.0,0.0,-0.124,,-12.1,5.4,-6.7,0.0
Casey Shaw,23,9,14,-14.9,0.125,0.0,0.0,24.4,0.0,12.5,0.0,0.0,0.0,20.0,32.4,,-0.1,0.0,-0.1,-0.498,,-18.5,-11.3,-29.8,-0.1
Anthony Parker,23,2,3,30.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,,0.0,0.0,0.0,0.27399999999999997,,10.2,2.6,12.7,0.0
