Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,25,178,POR,Portland Trail Blazers,Will Barton,"January 6, 1991",22.0,NBA,SG,73.0,5.0,894.0,4.8,12.4,0.38,0.4,2.6,0.14,4.4,9.8,0.45,2.0,2.6,0.77,1.4,4.4,5.8,2.3,1.4,0.4,2.4,2.3,11.9
2014,25,178,POR,Portland Trail Blazers,Will Barton,"January 6, 1991",23.0,NBA,SG,41.0,0.0,387.0,6.0,14.5,0.42,0.9,3.1,0.3,5.1,11.4,0.45,2.4,3.0,0.81,1.5,5.4,6.9,3.1,0.8,0.7,1.7,2.9,15.4
2015,31,178,TOT,Total After Trade,Will Barton,"January 6, 1991",24.0,NBA,SG,58.0,0.0,983.0,5.5,12.9,0.42,0.8,3.1,0.27,4.7,9.8,0.47,2.7,3.4,0.79,1.0,5.0,5.9,3.0,1.8,0.7,2.2,2.6,14.5
2015,25,178,POR,Portland Trail Blazers,Will Barton,"January 6, 1991",24.0,NBA,SG,30.0,0.0,300.0,4.6,12.0,0.38,0.5,2.2,0.22,4.1,9.8,0.42,1.2,1.8,0.67,0.4,3.7,4.1,3.2,1.7,0.5,2.0,2.4,10.8
2015,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",24.0,NBA,SG,28.0,0.0,683.0,5.9,13.3,0.44,1.0,3.5,0.28,4.9,9.8,0.5,3.4,4.2,0.81,1.2,5.5,6.7,2.8,1.8,0.8,2.3,2.6,16.2
2016,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",25.0,NBA,SG,82.0,1.0,2353.0,6.5,15.0,0.43,1.7,5.0,0.34,4.8,10.1,0.48,3.3,4.1,0.81,0.9,6.4,7.3,3.1,1.1,0.6,2.1,2.2,18.0
2017,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",26.0,NBA,SG,60.0,19.0,1705.0,6.2,14.1,0.44,1.8,5.0,0.37,4.4,9.1,0.48,3.0,4.0,0.75,1.2,4.2,5.5,4.3,1.0,0.6,2.0,2.3,17.3
2018,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",27.0,NBA,SG,81.0,40.0,2683.0,6.2,13.8,0.45,2.1,5.7,0.37,4.1,8.1,0.51,2.4,3.0,0.8,0.9,4.5,5.5,4.4,1.1,0.7,2.0,2.3,17.0
2019,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",28.0,NBA,SF,43.0,38.0,1189.0,5.6,13.9,0.4,2.0,5.9,0.34,3.6,8.0,0.45,1.7,2.2,0.77,1.0,5.1,6.0,3.8,0.5,0.7,2.0,2.5,15.0
2020,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",29.0,NBA,SF,58.0,58.0,1916.0,6.2,13.9,0.45,2.0,5.4,0.38,4.2,8.5,0.5,1.9,2.5,0.77,1.4,5.4,6.9,4.0,1.1,0.5,1.7,2.3,16.4
2021,8,178,DEN,Denver Nuggets,Will Barton,"January 6, 1991",30.0,NBA,SF,23.0,19.0,681.0,5.2,12.3,0.42,1.9,4.9,0.39,3.3,7.3,0.45,1.7,2.3,0.77,0.6,4.0,4.5,4.0,1.0,0.6,1.7,2.3,14.0
