Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1996,21,SEA,Seattle Supersonics,Gary Payton,27,81,81,39.0,7.6,15.8,0.48,1.2,3.7,0.33,6.4,12.1,0.53,0.52,2.8,3.8,0.75,1.3,2.9,4.2,7.5,2.9,0.2,3.2,2.7,19.3
1996,21,SEA,Seattle Supersonics,Detlef Schrempf,33,63,60,34.9,5.7,11.7,0.49,1.2,2.8,0.41,4.6,8.9,0.51,0.54,4.6,5.9,0.78,1.2,4.0,5.2,4.4,0.9,0.1,2.3,2.8,17.1
1996,21,SEA,Seattle Supersonics,Hersey Hawkins,29,82,82,34.4,5.4,11.4,0.47,1.8,4.6,0.38,3.6,6.8,0.53,0.55,3.0,3.5,0.87,1.0,2.6,3.6,2.7,1.8,0.2,2.0,2.1,15.6
1996,21,SEA,Seattle Supersonics,Shawn Kemp,26,79,76,33.3,6.7,11.9,0.56,0.1,0.2,0.42,6.6,11.7,0.56,0.56,6.2,8.4,0.74,3.5,7.9,11.4,2.2,1.2,1.6,4.0,3.8,19.6
1996,21,SEA,Seattle Supersonics,Sam Perkins,34,82,20,26.5,4.0,9.7,0.41,1.6,4.4,0.36,2.4,5.3,0.45,0.49,2.3,2.9,0.79,1.2,3.2,4.5,1.5,1.0,0.6,1.0,2.1,11.8
1996,21,SEA,Seattle Supersonics,Vincent Askew,29,69,2,25.0,3.1,6.3,0.49,0.4,1.2,0.34,2.7,5.1,0.53,0.53,1.8,2.3,0.76,0.9,2.2,3.2,2.4,0.7,0.2,1.4,2.6,8.4
1996,21,SEA,Seattle Supersonics,Nate McMillan,31,55,14,22.9,1.8,4.3,0.42,0.8,2.2,0.38,1.0,2.1,0.46,0.52,0.5,0.7,0.71,0.7,3.1,3.8,3.6,1.7,0.3,1.4,2.6,5.0
1996,21,SEA,Seattle Supersonics,Ervin Johnson,28,81,60,18.8,2.2,4.3,0.51,0.0,0.0,0.33,2.2,4.3,0.51,0.51,1.0,1.6,0.67,1.6,3.8,5.3,0.6,0.5,1.6,1.2,3.0,5.5
1996,21,SEA,Seattle Supersonics,Frank Brickowski,36,63,8,15.7,2.0,4.0,0.49,0.5,1.3,0.4,1.4,2.7,0.53,0.55,1.0,1.4,0.71,0.4,2.0,2.4,0.9,0.4,0.1,1.2,2.9,5.4
1996,21,SEA,Seattle Supersonics,David Wingate,32,60,3,11.6,1.5,3.5,0.42,0.3,0.6,0.44,1.2,3.0,0.41,0.45,0.5,0.7,0.78,0.3,0.7,0.9,1.0,0.3,0.1,0.7,1.1,3.7
1996,21,SEA,Seattle Supersonics,Eric Snow,22,43,1,9.0,1.0,2.3,0.42,0.0,0.2,0.2,0.9,2.1,0.44,0.43,0.7,1.1,0.59,0.2,0.8,1.0,1.7,0.7,0.0,0.9,1.2,2.7
1996,21,SEA,Seattle Supersonics,Steve Scheffler,28,35,2,5.2,0.7,1.3,0.53,0.0,0.1,0.2,0.7,1.1,0.57,0.54,0.3,0.5,0.47,0.4,0.5,0.9,0.1,0.2,0.1,0.2,0.7,1.7
1996,21,SEA,Seattle Supersonics,Sherell Ford,23,28,1,5.0,1.1,2.9,0.38,0.1,0.9,0.16,0.9,2.0,0.47,0.4,0.9,1.2,0.76,0.4,0.4,0.9,0.2,0.3,0.0,0.2,1.0,3.2
