Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,12,IND,Indiana Pacers,Reggie Miller,30,76,76,34.5,6.6,14.0,0.47,2.2,5.4,0.41,4.4,8.6,0.51,0.55,5.7,6.6,0.86,0.5,2.3,2.8,3.3,1.0,0.2,2.5,2.3,21.1,1997
1996,12,IND,Indiana Pacers,Dale Davis,26,78,77,33.6,4.3,7.7,0.56,0.0,0.0,,4.3,7.7,0.56,0.56,1.7,3.7,0.47,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3,683
1996,12,IND,Indiana Pacers,Mark Jackson,30,81,81,32.6,3.7,7.7,0.47,0.8,1.8,0.43,2.9,5.9,0.49,0.52,1.9,2.4,0.78,0.8,3.0,3.8,7.8,1.2,0.1,2.5,1.9,10.0,1408
1996,12,IND,Indiana Pacers,Derrick McKey,29,75,75,32.5,4.6,9.5,0.49,0.2,0.9,0.25,4.4,8.6,0.51,0.5,2.3,2.9,0.77,1.6,3.2,4.8,3.5,1.1,0.6,1.9,3.3,11.7,1941
1996,12,IND,Indiana Pacers,Rik Smits,29,63,63,30.2,7.4,14.2,0.52,0.0,0.1,0.2,7.4,14.1,0.52,0.52,3.7,4.7,0.79,1.9,5.0,6.9,1.7,0.3,0.7,2.5,3.6,18.5,2710
1996,12,IND,Indiana Pacers,Antonio Davis,27,82,14,25.5,2.9,5.9,0.49,0.0,0.0,0.5,2.9,5.9,0.49,0.49,3.0,4.2,0.71,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8,677
1996,12,IND,Indiana Pacers,Ricky Pierce,36,76,2,18.5,3.5,7.8,0.45,0.5,1.4,0.34,3.0,6.4,0.47,0.48,2.3,2.7,0.85,0.5,1.3,1.8,1.3,0.8,0.1,1.2,2.5,9.7,2305
1996,12,IND,Indiana Pacers,Eddie Johnson,36,62,1,16.2,2.9,7.0,0.41,0.7,2.1,0.35,2.2,5.0,0.44,0.46,1.1,1.3,0.89,0.7,1.7,2.5,1.1,0.3,0.1,0.9,1.7,7.7,1484
1996,12,IND,Indiana Pacers,Haywoode Workman,30,77,4,15.1,1.3,3.4,0.39,0.3,0.9,0.32,1.0,2.4,0.42,0.43,0.7,0.9,0.74,0.4,1.3,1.6,2.8,0.8,0.1,1.2,2.0,3.6,3230
1996,12,IND,Indiana Pacers,Duane Ferrell,30,54,6,10.9,1.5,3.1,0.48,0.0,0.1,0.0,1.5,2.9,0.51,0.48,0.8,1.1,0.74,0.6,1.1,1.7,0.6,0.4,0.1,0.6,1.5,3.7,910
1996,12,IND,Indiana Pacers,Travis Best,23,59,1,9.7,1.2,2.8,0.42,0.1,0.4,0.32,1.0,2.3,0.44,0.45,1.3,1.5,0.83,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7,234
1996,12,IND,Indiana Pacers,Dwayne Schintzius,27,33,8,9.0,1.5,3.3,0.44,0.0,0.0,,1.5,3.3,0.44,0.44,0.4,0.6,0.62,0.7,1.7,2.4,0.4,0.3,0.4,0.6,1.6,3.4,2572
1996,12,IND,Indiana Pacers,Adrian Caldwell,29,51,1,6.4,0.9,1.6,0.55,0.0,0.0,,0.9,1.6,0.55,0.55,0.4,0.7,0.5,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2,454
1996,12,IND,Indiana Pacers,Fred Hoiberg,23,15,1,5.7,0.5,1.3,0.42,0.1,0.2,0.33,0.5,1.1,0.44,0.45,1.0,1.2,0.83,0.3,0.3,0.6,0.5,0.4,0.1,0.5,0.8,2.1,1305
