Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1579,Frank Kaminsky,"April 4, 1993",346.0,46.0,7416.0,1188.0,2800.0,0.42,404.0,1152.0,0.35,784.0,1648.0,0.48,0.5,536.0,722.0,0.74,265.0,1131.0,1396.0,571.0,153.0,129.0,290.0,540.0,3316.0,0
