PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Hakeem Olajuwon,33,8,8,329,11.7,22.9,0.51,0.0,0.2,0.0,11.7,22.8,0.514,4.5,6.2,0.725,2.7,8.7,11.4,4.8,2.3,2.7,4.5,4.4,27.9,,101,105
Robert Horry,25,8,8,308,6.2,15.2,0.40700000000000003,3.5,8.8,0.396,2.7,6.3,0.42100000000000004,1.7,3.8,0.435,2.5,7.0,9.5,4.0,3.5,2.2,2.5,4.8,17.5,,100,104
Clyde Drexler,33,8,8,292,8.6,20.8,0.415,1.6,6.0,0.265,7.0,14.8,0.47600000000000003,4.6,6.0,0.765,2.6,8.3,10.9,7.0,3.7,0.7,3.5,3.9,23.4,,101,104
Mario Elie,32,8,0,233,6.4,14.5,0.439,2.0,5.3,0.375,4.4,9.3,0.47600000000000003,2.4,2.6,0.917,1.3,3.5,4.8,3.1,1.5,0.7,1.1,3.7,17.2,,111,112
Sam Cassell,26,8,0,206,6.5,20.2,0.321,2.0,7.2,0.276,4.5,13.0,0.34600000000000003,5.7,7.2,0.7929999999999999,0.2,4.0,4.2,8.5,1.5,0.2,4.5,5.0,20.7,,89,112
Kenny Smith,30,8,8,191,6.2,14.2,0.434,3.2,8.3,0.387,3.0,5.9,0.5,3.5,3.5,1.0,1.1,2.2,3.2,10.2,1.3,0.0,2.2,3.8,19.1,,124,114
Chucky Brown,27,8,8,168,7.6,13.8,0.556,0.0,0.0,,7.6,13.8,0.556,4.6,5.5,0.833,1.8,5.5,7.3,1.5,0.9,0.0,1.2,5.2,19.9,,121,113
Mark Bryant,30,8,0,145,7.4,12.4,0.6,0.0,0.0,,7.4,12.4,0.6,4.2,5.3,0.8,2.5,7.1,9.6,1.4,0.4,0.7,1.1,7.4,19.1,,128,112
Sam Mack,25,6,0,47,5.5,16.4,0.33299999999999996,2.2,9.8,0.222,3.3,6.6,0.5,0.0,3.3,0.0,0.0,9.8,9.8,1.1,1.1,0.0,2.2,1.1,13.1,,66,110
Pete Chilcutt,27,1,0,10,5.1,20.5,0.25,0.0,5.1,0.0,5.1,15.4,0.33299999999999996,0.0,10.3,0.0,10.3,5.1,15.4,0.0,0.0,0.0,5.1,0.0,10.3,,55,116
Charles Jones,38,3,0,8,0.0,6.4,0.0,0.0,0.0,,0.0,6.4,0.0,0.0,0.0,,0.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
Eldridge Recasner,28,1,0,8,0.0,19.3,0.0,0.0,6.4,0.0,0.0,12.8,0.0,0.0,0.0,,0.0,6.4,6.4,12.8,0.0,0.0,6.4,0.0,0.0,,27,115
