SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1996,9,DET,Allan Houston,24,3,3,136,10.7,24.8,0.43,3.0,9.0,0.33,7.7,15.8,0.49,7.7,8.5,0.9,0.4,3.0,3.4,2.6,0.0,0.4,4.7,4.7,32.0,,107.0,126
1996,9,DET,Joe Dumars,32,3,3,123,7.6,16.5,0.46,2.4,6.6,0.36,5.2,9.9,0.52,1.9,1.9,1.0,2.4,3.8,6.1,5.2,0.0,0.0,3.3,2.4,19.3,,111.0,126
1996,9,DET,Grant Hill,23,3,3,115,11.1,19.7,0.56,0.5,1.0,0.5,10.6,18.7,0.57,6.1,7.1,0.86,2.0,9.1,11.1,5.6,1.5,0.0,4.0,6.6,28.8,,121.0,119
1996,9,DET,Otis Thorpe,33,3,3,101,7.5,13.8,0.54,0.0,0.0,,7.5,13.8,0.54,5.2,6.9,0.75,8.0,12.1,20.1,4.0,0.0,0.0,4.0,5.2,20.1,,118.0,120
1996,9,DET,Mark West,35,3,3,78,8.2,15.6,0.52,0.0,0.0,,8.2,15.6,0.52,4.5,9.7,0.46,4.5,7.4,11.9,0.7,0.7,0.7,1.5,8.9,20.8,,112.0,121
1996,9,DET,Terry Mills,28,3,0,48,6.0,24.2,0.25,1.2,9.7,0.12,4.8,14.5,0.33,6.0,7.3,0.83,3.6,2.4,6.0,4.8,1.2,0.0,1.2,7.3,19.3,,93.0,124
1996,9,DET,Michael Curry,27,3,0,43,4.0,9.4,0.43,0.0,1.3,0.0,4.0,8.1,0.5,0.0,0.0,,1.3,2.7,4.0,1.3,1.3,1.3,0.0,6.7,8.1,,107.0,122
1996,9,DET,Lindsey Hunter,25,2,0,36,3.2,12.9,0.25,1.6,6.4,0.25,1.6,6.4,0.25,1.6,3.2,0.5,1.6,1.6,3.2,1.6,1.6,0.0,0.0,3.2,9.7,,90.0,124
1996,9,DET,Don Reid,22,3,0,26,2.2,6.7,0.33,0.0,0.0,,2.2,6.7,0.33,2.2,6.7,0.33,0.0,2.2,2.2,2.2,0.0,4.5,2.2,17.9,6.7,,69.0,121
1996,9,DET,Lou Roe,23,2,0,7,0.0,8.3,0.0,0.0,0.0,,0.0,8.3,0.0,0.0,0.0,,8.3,8.3,16.6,0.0,8.3,0.0,0.0,8.3,0.0,,63.0,105
1996,9,DET,Theo Ratliff,22,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,129
1996,9,DET,Eric Leckner,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,,,124
