PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,32,18,18,725,14.5,30.9,0.469,0.0,0.2,0.0,14.5,30.7,0.47200000000000003,7.8,13.6,0.574,3.6,10.7,14.3,6.1,2.6,0.8,3.5,4.7,36.8,,105,97
John Stockton,33,18,18,679,5.8,12.9,0.446,0.9,3.1,0.289,4.9,9.8,0.496,4.0,4.9,0.8140000000000001,1.2,3.6,4.8,16.1,2.4,0.6,4.8,4.1,16.4,,112,102
Jeff Hornacek,32,18,18,644,9.0,18.0,0.502,3.0,5.0,0.586,6.1,12.9,0.47,6.3,7.1,0.89,1.9,3.7,5.6,5.2,1.6,0.3,2.3,3.6,27.4,,128,104
Bryon Russell,25,18,0,459,7.1,15.1,0.46799999999999997,3.0,6.5,0.47200000000000003,4.0,8.6,0.465,3.8,4.6,0.816,2.1,7.1,9.1,2.7,2.8,1.1,1.2,5.1,21.0,,125,98
Antoine Carr,34,18,0,339,7.6,16.0,0.474,0.0,0.0,,7.6,16.0,0.474,2.8,4.1,0.68,1.8,3.8,5.6,3.5,0.7,2.3,2.6,10.9,18.0,,100,103
Chris Morris,30,18,13,321,7.8,18.5,0.425,1.7,6.4,0.27,6.1,12.0,0.507,2.1,2.8,0.75,4.2,8.0,12.2,3.3,2.3,1.4,2.4,4.4,19.5,,104,99
Felton Spencer,28,18,18,276,4.7,10.7,0.434,0.0,0.2,0.0,4.7,10.5,0.442,1.0,1.8,0.556,5.3,5.7,10.9,0.4,1.0,4.5,3.8,11.8,10.3,,83,99
David Benoit,27,14,5,259,7.1,15.1,0.47100000000000003,3.0,6.0,0.5,4.1,9.1,0.452,1.5,1.9,0.778,1.3,6.7,8.0,1.5,0.2,0.6,3.0,3.7,18.8,,101,105
Greg Ostertag,22,15,0,212,5.3,11.9,0.444,0.0,0.0,,5.3,11.9,0.444,3.4,5.5,0.619,4.7,8.4,13.2,0.3,0.5,5.5,1.1,7.4,14.0,,109,98
Howard Eisley,23,18,0,202,4.4,11.6,0.381,0.8,2.5,0.33299999999999996,3.6,9.1,0.39399999999999996,5.0,6.1,0.818,1.1,5.0,6.1,12.2,0.8,0.6,3.0,8.0,14.7,,114,104
Adam Keefe,25,17,0,178,7.2,10.7,0.6759999999999999,0.3,0.6,0.5,6.9,10.1,0.688,3.5,5.3,0.647,2.8,7.5,10.4,0.6,0.9,0.3,2.5,7.2,18.2,,119,103
Greg Foster,27,12,0,76,8.1,16.2,0.5,0.0,0.0,,8.1,16.2,0.5,4.4,7.4,0.6,4.4,4.4,8.8,1.5,0.7,1.5,3.7,11.8,20.6,,99,104
