SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,5,CHI,Artis Gilmore,31,6,,247,35,60,0.58,0,0,,35,60,0.58,0.58,38,55,0.69,24,43,67,12,6,17,17,15,108
1981,5,CHI,Reggie Theus,23,6,,232,40,90,0.44,2,9,0.22,38,81,0.47,0.46,37,43,0.86,7,14,21,38,9,0,15,22,119
1981,5,CHI,Dwight Jones,28,6,,217,29,61,0.48,0,0,,29,61,0.48,0.48,17,17,1.0,18,41,59,11,5,3,16,21,75
1981,5,CHI,Dave Greenwood,23,6,,212,51,87,0.59,0,2,0.0,51,85,0.6,0.59,5,12,0.42,16,28,44,11,9,5,9,26,107
1981,5,CHI,Ricky Sobers,28,6,,162,35,81,0.43,1,6,0.17,34,75,0.45,0.44,8,9,0.89,3,8,11,22,4,0,15,26,79
1981,5,CHI,Bob Wilkerson,26,6,,152,25,59,0.42,0,1,0.0,25,58,0.43,0.42,5,5,1.0,6,10,16,14,5,1,11,13,55
1981,5,CHI,Larry Kenon,28,6,,114,18,46,0.39,0,1,0.0,18,45,0.4,0.39,4,8,0.5,17,10,27,8,4,1,1,4,40
1981,5,CHI,Coby Dietrick,32,6,,81,8,26,0.31,0,3,0.0,8,23,0.35,0.31,3,4,0.75,3,12,15,4,2,3,2,19,19
1981,5,CHI,Ronnie Lester,22,5,,42,7,18,0.39,0,1,0.0,7,17,0.41,0.39,5,7,0.71,5,1,6,4,2,0,5,4,19
1981,5,CHI,James Wilkes,22,2,,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,1,1,0,2,0,0
1981,5,CHI,Sam Worthen,23,1,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
