Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1757,10.0,0.0,39.67,4.87,13.27,0.37,0.97,1.77,0.55,3.9,11.5,0.34,2.77,2.77,1.0,2.67,1.77,4.4,5.7,1.6,0.0,1.97,4.87,13.4
