PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Eddie Johnson,25,82,3029,16.2,0.542,0.035,0.23800000000000002,5.7,9.6,7.7,13.4,1.3,0.4,11.5,25.5,,4.4,0.9,5.3,0.083,,1.3,-1.8,-0.6,1.1
Reggie Theus,27,82,2543,17.0,0.5589999999999999,0.037000000000000005,0.376,4.8,7.3,6.1,35.3,1.7,0.4,20.4,23.4,,3.7,0.9,4.6,0.086,,2.3,-1.6,0.7,1.7
LaSalle Thompson,23,82,2458,15.6,0.579,0.0,0.45299999999999996,12.8,26.7,19.8,6.8,1.8,2.9,19.5,16.6,,2.3,3.0,5.3,0.10300000000000001,,-0.3,0.6,0.3,1.4
Larry Drew,26,72,2373,14.7,0.5379999999999999,0.031,0.212,1.9,6.0,3.9,27.8,1.8,0.2,15.2,19.6,,2.9,0.7,3.6,0.073,,1.0,-1.2,-0.1,1.1
Mark Olberding,28,81,2277,12.2,0.603,0.006,0.667,7.0,18.6,12.9,13.2,1.1,0.3,21.3,15.0,,2.8,1.3,4.1,0.085,,-0.8,-0.1,-0.9,0.6
Mike Woodson,26,78,1998,17.5,0.5479999999999999,0.02,0.309,4.0,7.3,5.7,10.8,2.7,0.8,10.3,26.7,,3.0,1.2,4.2,0.10099999999999999,,0.6,-0.3,0.3,1.1
Otis Thorpe,22,82,1918,16.6,0.62,0.003,0.542,11.2,21.8,16.5,8.1,0.8,1.1,18.1,21.3,,2.8,1.3,4.0,0.1,,0.4,-1.3,-1.0,0.5
Joe Meriweather,31,76,1061,10.2,0.57,0.008,0.51,10.2,18.0,14.1,3.1,0.7,1.4,14.4,12.9,,1.3,0.6,1.8,0.083,,-2.2,-1.0,-3.2,-0.3
Don Buse,34,65,939,10.5,0.504,0.429,0.14800000000000002,2.6,4.8,3.7,25.7,1.9,0.1,17.2,11.0,,1.0,0.2,1.3,0.064,,0.2,-0.1,0.0,0.5
Pete Verhoeven,25,54,366,8.6,0.517,0.0,0.231,8.8,10.8,9.8,5.9,1.9,1.0,14.4,15.0,,0.2,0.2,0.4,0.053,,-3.9,-0.1,-4.0,-0.2
Ed Nealy,24,22,225,9.6,0.5920000000000001,0.0,0.43200000000000005,7.7,14.6,11.2,9.9,0.6,0.2,18.6,11.3,,0.2,0.1,0.3,0.057999999999999996,,-1.1,-1.3,-2.4,0.0
Mark McNamara,25,33,210,12.0,0.511,0.0,0.759,13.1,17.8,15.5,3.6,1.1,1.8,14.4,17.0,,0.1,0.1,0.2,0.053,,-1.8,-1.7,-3.5,-0.1
Billy Knight,32,16,189,10.2,0.5,0.013999999999999999,0.23199999999999998,6.1,7.2,6.6,14.6,0.5,0.3,14.6,18.6,,0.1,0.0,0.1,0.021,,-0.2,-1.7,-2.0,0.0
David Pope,22,22,129,2.1,0.349,0.019,0.245,8.0,7.9,8.0,4.9,1.1,1.3,10.7,20.1,,-0.3,0.0,-0.2,-0.08800000000000001,,-8.4,-3.0,-11.4,-0.3
Dane Suttle,23,6,24,14.3,0.504,0.077,0.154,0.0,14.1,7.1,12.3,1.9,0.0,6.7,24.5,,0.0,0.0,0.0,0.07200000000000001,,-1.8,-0.1,-2.0,0.0
Kenny Natt,26,4,16,7.3,0.0,0.0,0.0,7.2,0.0,3.6,20.2,2.9,0.0,0.0,2.5,,0.0,0.0,0.0,0.049,,1.0,2.2,3.1,0.0
