Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",22.0,NBA,PF,4.0,4.0,148.0,12.4,21.1,0.59,0.8,1.9,0.4,11.7,19.2,0.61,4.1,7.5,0.55,3.0,6.0,9.0,2.3,0.8,0.8,2.3,6.4,29.8,,118.0,114.0
1998,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",23.0,NBA,PF,4.0,4.0,157.0,7.7,15.8,0.49,1.3,1.7,0.8,6.4,14.1,0.45,2.7,5.4,0.5,2.3,4.0,6.4,3.7,0.7,0.7,1.7,5.4,19.5,,113.0,118.0
1999,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",24.0,NBA,PF,13.0,13.0,468.0,9.1,17.7,0.51,0.1,1.1,0.11,9.0,16.6,0.54,5.1,7.0,0.72,2.1,5.6,7.7,2.4,2.4,1.3,1.9,6.1,23.5,,112.0,102.0
2000,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",25.0,NBA,PF,16.0,16.0,605.0,10.2,20.8,0.49,0.7,1.2,0.62,9.4,19.6,0.48,5.4,6.9,0.77,2.9,6.7,9.5,2.6,1.4,1.8,2.1,4.8,26.4,,113.0,102.0
2001,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",26.0,NBA,PF,3.0,3.0,128.0,7.8,20.9,0.37,1.6,4.5,0.36,6.2,16.4,0.38,3.3,5.7,0.57,2.1,7.8,9.8,2.9,0.4,1.2,1.6,3.7,20.5,,93.0,114.0
2002,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",27.0,NBA,PF,3.0,3.0,125.0,11.7,28.8,0.41,2.9,7.1,0.41,8.8,21.7,0.4,5.4,6.7,0.81,4.2,11.3,15.4,2.1,0.8,0.8,0.8,5.0,31.7,,110.0,105.0
2003,25,3011,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",28.0,NBA,PF,7.0,7.0,260.0,9.2,20.4,0.45,2.9,7.4,0.4,6.3,13.0,0.48,4.2,5.9,0.71,2.1,5.5,7.6,3.8,0.8,1.1,1.3,5.5,25.6,,124.0,116.0
2004,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",29.0,NBA,PF,23.0,23.0,803.0,8.2,19.9,0.41,1.2,4.9,0.24,7.0,15.0,0.47,3.2,4.2,0.77,3.3,9.2,12.4,2.6,0.9,3.1,3.0,5.4,20.8,,97.0,91.0
2005,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",30.0,NBA,PF,25.0,25.0,826.0,9.3,21.1,0.44,2.0,5.9,0.34,7.3,15.3,0.48,2.7,3.7,0.74,2.7,9.1,11.8,2.2,1.8,3.0,2.6,6.5,23.2,,102.0,96.0
2006,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",31.0,NBA,PF,18.0,18.0,628.0,8.6,20.1,0.43,2.9,7.1,0.4,5.8,13.0,0.44,2.6,4.9,0.53,1.5,8.7,10.3,2.9,0.9,1.3,2.2,5.8,22.8,,103.0,104.0
2007,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",32.0,NBA,C,16.0,16.0,573.0,8.4,19.2,0.44,2.4,7.0,0.35,6.0,12.2,0.49,3.1,3.7,0.84,1.9,10.2,12.0,2.7,1.9,2.7,1.9,6.3,22.4,,110.0,97.0
2008,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",33.0,NBA,C,17.0,17.0,585.0,8.3,19.7,0.42,2.3,7.3,0.32,6.0,12.4,0.48,2.8,3.8,0.74,1.8,8.6,10.5,2.7,1.8,3.2,2.8,6.5,21.8,,100.0,102.0
2009,9,3011,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",34.0,NBA,C,4.0,4.0,122.0,5.2,14.2,0.37,1.9,3.8,0.5,3.3,10.4,0.32,0.0,0.0,,0.9,10.9,11.8,1.4,0.9,0.5,1.4,5.7,12.3,,85.0,110.0
2010,2,3011,BOS,Boston Celtics,Rasheed Wallace,"September 17, 1974",35.0,NBA,C,24.0,1.0,410.0,6.8,16.4,0.42,2.5,7.2,0.34,4.3,9.2,0.47,3.1,3.8,0.83,0.7,8.7,9.3,1.2,1.3,1.8,1.2,10.8,19.3,,106.0,100.0
