Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2029,726.0,433.0,21.92,4.43,8.39,0.53,0.02,0.03,0.6,4.41,8.34,0.53,0.53,2.05,2.88,0.71,2.31,4.46,6.79,1.85,0.78,0.42,1.49,1.88,10.95
