Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,27,2122,SAS,San Antonio Spurs,Gary Neal,"October 3, 1984",26.0,NBA,SG,6.0,111.0,11.3,0.47,0.41,0.15,2.0,17.2,9.4,8.4,0.5,0.6,3.9,21.6,0.0,0.1,0.1,0.05,-0.2,-1.3,-1.5,0.0
2012,27,2122,SAS,San Antonio Spurs,Gary Neal,"October 3, 1984",27.0,NBA,SG,14.0,217.0,14.6,0.6,0.44,0.16,0.6,8.8,4.8,14.3,0.5,0.0,11.1,21.2,0.4,0.1,0.5,0.12,1.4,-0.1,1.3,0.2
2013,27,2122,SAS,San Antonio Spurs,Gary Neal,"October 3, 1984",28.0,NBA,SG,21.0,390.0,9.0,0.5,0.49,0.12,0.3,12.5,6.6,6.0,0.4,0.2,8.4,18.8,0.1,0.3,0.4,0.05,-2.3,-0.6,-2.9,-0.1
2014,4,2122,CHA,Charlotte Bobcats,Gary Neal,"October 3, 1984",29.0,NBA,SG,4.0,104.0,3.1,0.42,0.35,0.14,3.5,6.3,4.8,7.3,0.0,0.0,12.9,28.5,-0.4,0.0,-0.4,-0.16,-5.9,-4.8,-10.7,-0.2
