Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,16,309,MIA,Miami Heat,25.0,NBA,SF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1998,2,309,BOS,Boston Celtics,26.0,NBA,SF,61.0,9.0,1305.0,122.0,298.0,0.41,20.0,59.0,0.34,102.0,239.0,0.43,0.44,76.0,122.0,0.62,79.0,95.0,174.0,81.0,87.0,29.0,52.0,174.0,340.0
1999,2,309,BOS,Boston Celtics,27.0,NBA,SF,30.0,1.0,494.0,26.0,93.0,0.28,7.0,26.0,0.27,19.0,67.0,0.28,0.32,11.0,24.0,0.46,15.0,37.0,52.0,28.0,21.0,9.0,13.0,51.0,70.0
2001,16,309,MIA,Miami Heat,29.0,NBA,SF,82.0,72.0,2685.0,211.0,581.0,0.36,103.0,307.0,0.34,108.0,274.0,0.39,0.45,98.0,161.0,0.61,45.0,200.0,245.0,132.0,83.0,53.0,74.0,269.0,623.0
2002,27,309,SAS,San Antonio Spurs,30.0,NBA,SF,59.0,59.0,1699.0,155.0,398.0,0.39,56.0,148.0,0.38,99.0,250.0,0.4,0.46,46.0,96.0,0.48,42.0,120.0,162.0,88.0,62.0,25.0,66.0,116.0,412.0
2003,27,309,SAS,San Antonio Spurs,31.0,NBA,SF,82.0,82.0,2566.0,223.0,479.0,0.47,101.0,229.0,0.44,122.0,250.0,0.49,0.57,36.0,89.0,0.4,59.0,180.0,239.0,113.0,66.0,42.0,72.0,195.0,583.0
2004,27,309,SAS,San Antonio Spurs,32.0,NBA,SF,82.0,82.0,2624.0,211.0,502.0,0.42,77.0,212.0,0.36,134.0,290.0,0.46,0.5,66.0,114.0,0.58,45.0,208.0,253.0,113.0,84.0,33.0,90.0,166.0,565.0
2005,27,309,SAS,San Antonio Spurs,33.0,NBA,SF,82.0,82.0,2627.0,251.0,598.0,0.42,102.0,253.0,0.4,149.0,345.0,0.43,0.5,71.0,112.0,0.63,50.0,235.0,285.0,126.0,55.0,39.0,57.0,175.0,675.0
2006,27,309,SAS,San Antonio Spurs,34.0,NBA,SF,82.0,82.0,2755.0,232.0,536.0,0.43,104.0,245.0,0.42,128.0,291.0,0.44,0.53,51.0,84.0,0.61,35.0,285.0,320.0,126.0,79.0,30.0,67.0,191.0,619.0
2007,27,309,SAS,San Antonio Spurs,35.0,NBA,SF,82.0,82.0,2464.0,189.0,467.0,0.4,89.0,232.0,0.38,100.0,235.0,0.43,0.5,43.0,73.0,0.59,23.0,200.0,223.0,117.0,62.0,25.0,65.0,175.0,510.0
2008,27,309,SAS,San Antonio Spurs,36.0,NBA,SF,81.0,81.0,2448.0,174.0,428.0,0.41,90.0,215.0,0.42,84.0,213.0,0.39,0.51,45.0,69.0,0.65,33.0,201.0,234.0,91.0,54.0,22.0,46.0,177.0,483.0
2009,27,309,SAS,San Antonio Spurs,37.0,NBA,SF,80.0,10.0,1506.0,79.0,187.0,0.42,42.0,98.0,0.43,37.0,89.0,0.42,0.54,14.0,26.0,0.54,16.0,129.0,145.0,40.0,36.0,13.0,25.0,123.0,214.0
