PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex English,32,81,81,3024,11.3,22.5,0.504,0.0,0.1,0.2,11.3,22.4,0.505,6.1,7.1,0.862,2.3,2.5,4.8,3.8,0.9,0.3,3.0,2.8,28.7
Fat Lever,25,78,77,2616,6.4,14.6,0.441,0.2,0.5,0.316,6.3,14.1,0.446,1.8,2.5,0.725,1.9,3.9,5.8,8.0,2.4,0.2,2.9,2.8,14.9
T.R. Dunn,30,82,82,2401,2.6,5.7,0.45399999999999996,0.0,0.0,0.0,2.6,5.7,0.455,1.0,1.3,0.773,2.1,3.5,5.7,2.6,2.3,0.2,0.8,3.4,6.2
Wayne Cooper,29,78,78,2112,7.2,15.4,0.466,0.1,0.1,0.429,7.1,15.3,0.466,3.0,3.7,0.795,3.2,7.2,10.4,1.4,0.7,3.9,2.0,5.4,17.4
Calvin Natt,29,69,62,2007,8.4,16.7,0.504,0.0,0.1,0.33299999999999996,8.4,16.6,0.505,5.0,6.2,0.8009999999999999,2.2,5.6,7.8,2.9,1.0,0.2,2.3,2.6,21.8
Bill Hanzlik,28,79,0,1982,6.0,13.5,0.447,0.1,0.7,0.195,5.9,12.7,0.461,5.8,7.4,0.785,1.6,3.2,4.8,5.7,1.9,0.3,3.0,5.0,17.9
Danny Schayes,26,80,13,1654,4.8,9.6,0.502,0.0,0.0,0.0,4.8,9.6,0.503,4.7,6.1,0.777,3.4,6.2,9.6,1.7,0.9,1.4,2.3,6.5,14.3
Mike Evans,30,81,1,1389,7.9,18.5,0.425,1.0,4.6,0.222,6.9,14.0,0.49200000000000005,3.3,3.9,0.846,0.8,1.8,2.6,4.6,1.6,0.0,3.2,4.1,20.0
Elston Turner,26,73,0,1324,4.5,10.3,0.435,0.0,0.2,0.0,4.5,10.1,0.446,1.1,1.4,0.736,1.7,3.7,5.5,4.5,1.9,0.2,2.2,4.1,10.0
Pete Williams,20,53,11,573,4.2,7.0,0.604,0.0,0.0,,4.2,7.0,0.604,1.1,2.5,0.425,3.0,6.2,9.2,0.9,1.2,1.4,1.2,4.3,9.5
Willie White,23,43,4,343,7.8,17.6,0.44,0.6,2.2,0.28600000000000003,7.1,15.4,0.46299999999999997,2.0,2.4,0.826,1.8,2.8,4.6,5.6,1.9,0.2,2.6,2.5,18.2
Blair Rasmussen,23,48,1,330,6.7,16.4,0.40700000000000003,0.0,0.0,,6.7,16.4,0.40700000000000003,3.4,4.3,0.795,4.0,6.5,10.6,1.7,0.3,1.1,4.4,6.9,16.7
