PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird,29,82,81,3113,9.2,18.6,0.496,0.9,2.2,0.423,8.3,16.3,0.506,5.1,5.7,0.8959999999999999,2.2,7.1,9.3,6.4,1.9,0.6,3.1,2.1,24.5
Dennis Johnson,31,78,78,2732,6.4,14.0,0.455,0.1,0.6,0.14300000000000002,6.3,13.4,0.46799999999999997,3.2,3.9,0.818,0.9,2.6,3.5,6.0,1.4,0.5,2.3,2.7,16.0
Robert Parish,32,81,80,2567,7.4,13.5,0.5489999999999999,0.0,0.0,,7.4,13.5,0.5489999999999999,3.4,4.7,0.731,3.4,7.3,10.8,2.0,0.9,1.6,2.6,3.0,18.3
Danny Ainge,26,80,78,2407,5.3,10.5,0.504,0.4,1.1,0.35600000000000004,4.9,9.4,0.521,1.8,2.0,0.904,0.7,2.8,3.5,6.1,1.4,0.1,1.9,3.1,12.8
Kevin McHale,28,68,62,2397,8.4,14.7,0.574,0.0,0.0,,8.4,14.7,0.574,4.9,6.3,0.7759999999999999,2.6,5.7,8.3,2.7,0.4,2.0,2.2,2.9,21.7
Jerry Sichting,29,82,7,1596,5.3,9.3,0.57,0.1,0.4,0.375,5.2,8.9,0.578,1.4,1.5,0.924,0.6,1.7,2.3,4.2,1.1,0.0,1.6,2.7,12.1
Bill Walton,33,80,2,1546,5.4,9.6,0.562,0.0,0.0,,5.4,9.6,0.562,3.4,4.7,0.713,3.2,9.5,12.7,3.8,0.9,2.5,3.5,4.9,14.1
Scott Wedman,33,79,19,1402,7.3,15.5,0.473,0.4,1.2,0.354,6.9,14.3,0.483,1.2,1.7,0.662,1.7,3.2,4.9,2.1,1.0,0.6,1.4,3.3,16.3
Rick Carlisle,26,77,1,760,4.4,9.0,0.48700000000000004,0.0,0.5,0.0,4.4,8.5,0.514,0.7,1.1,0.652,1.0,2.6,3.6,4.9,0.9,0.2,2.4,4.4,9.4
Greg Kite,24,64,2,464,2.6,7.1,0.374,0.0,0.1,0.0,2.6,7.0,0.37799999999999995,1.2,3.0,0.385,2.7,7.2,9.9,1.3,0.2,2.2,2.5,6.3,6.4
Sam Vincent,22,57,0,432,4.9,13.5,0.364,0.1,0.3,0.25,4.8,13.2,0.36700000000000005,5.4,5.8,0.929,0.9,3.1,4.0,5.7,1.4,0.3,4.1,4.9,15.3
David Thirdkill,25,49,0,385,5.0,10.3,0.491,0.0,0.1,0.0,5.0,10.2,0.495,5.1,8.2,0.625,2.5,4.0,6.5,1.4,1.0,0.3,1.8,5.1,15.2
Sly Williams,28,6,0,54,3.3,14.0,0.23800000000000002,0.0,2.7,0.0,3.3,11.3,0.294,4.7,8.0,0.583,4.7,5.3,10.0,1.3,0.7,0.7,4.7,10.0,11.3
