Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
,726,Tony Delk,"January 28, 1974",53.0,11.0,1038.0,145.0,341.0,0.43,50.0,125.0,0.4,95.0,216.0,0.44,0.5,66.0,88.0,0.75,38.0,106.0,144.0,79.0,35.0,9.0,47.0,79.0,406.0,0
