Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1361,922.0,220.0,17.03,2.47,5.66,0.44,0.16,0.54,0.3,2.31,5.11,0.45,0.45,1.43,2.02,0.71,1.65,3.53,5.17,0.71,0.42,0.54,0.83,1.82,6.56
