SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1986,29,UTA,Adrian Dantley,30,76,2744,24.6,0.63,0.01,0.55,7.2,8.5,7.8,16.7,1.1,0.1,11.4,30.0,,10.4,2.3,12.8,0.22,,6.0,-1.0,4.9,4.8
1986,29,UTA,Mark Eaton,29,80,2551,12.2,0.5,0.0,0.34,7.5,21.2,14.4,5.2,0.6,8.1,18.8,13.2,,-0.9,4.8,4.0,0.08,,-3.0,3.2,0.1,1.4
1986,29,UTA,Karl Malone,22,81,2475,13.7,0.5,0.0,0.4,7.8,23.6,15.8,14.2,2.0,1.0,18.9,24.1,,-2.4,4.3,1.9,0.04,,-2.4,0.5,-1.9,0.1
1986,29,UTA,Thurl Bailey,24,82,2358,15.0,0.5,0.01,0.26,6.9,15.7,11.4,9.7,0.8,2.7,10.7,23.0,,1.0,3.0,4.0,0.08,,-0.5,-0.4,-0.9,0.7
1986,29,UTA,Bob Hansen,25,82,2032,10.1,0.52,0.08,0.21,4.5,8.6,6.5,13.1,1.7,0.2,15.5,16.2,,0.4,2.1,2.5,0.06,,-2.6,0.1,-2.5,-0.3
1986,29,UTA,Rickey Green,31,80,2012,16.4,0.54,0.04,0.33,1.8,5.5,3.7,29.4,2.4,0.2,13.2,20.1,,3.0,2.2,5.2,0.12,,0.8,0.2,1.0,1.5
1986,29,UTA,John Stockton,23,82,1935,17.0,0.57,0.03,0.44,1.9,8.1,5.0,41.8,3.8,0.3,23.2,15.1,,2.9,2.9,5.9,0.15,,0.5,1.9,2.4,2.1
1986,29,UTA,Carey Scurry,23,78,1168,11.9,0.51,0.04,0.42,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,,-0.4,2.1,1.8,0.07,,-2.6,2.4,-0.2,0.5
1986,29,UTA,Pace Mannion,25,57,673,10.8,0.51,0.2,0.38,4.3,8.9,6.6,11.2,2.2,0.4,14.1,17.5,,0.1,0.8,0.9,0.06,,-2.3,0.3,-2.0,0.0
1986,29,UTA,Jeff Wilkins,30,48,604,7.7,0.43,0.0,0.2,7.3,18.7,13.1,6.5,0.2,1.0,10.9,19.6,,-0.6,0.7,0.1,0.01,,-4.9,-1.7,-6.7,-0.7
1986,29,UTA,Fred Roberts,25,58,469,9.1,0.53,0.01,0.52,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,,-0.3,0.5,0.2,0.02,,-4.2,-1.3,-5.5,-0.4
1986,29,UTA,Steve Hayes,30,58,397,5.1,0.43,0.0,0.41,8.9,12.2,10.6,2.3,0.6,2.7,13.5,12.1,,-0.3,0.4,0.2,0.02,,-5.9,-0.3,-6.2,-0.4
1986,29,UTA,Marc Iavaroni,29,26,345,9.7,0.51,0.0,0.59,6.7,17.4,12.2,10.9,1.3,0.5,17.1,14.4,,0.1,0.5,0.6,0.08,,-4.0,0.2,-3.8,-0.2
1986,29,UTA,Jeff Cook,29,2,17,6.8,0.54,0.0,0.17,13.0,18.9,16.0,0.0,0.0,0.0,31.8,22.4,,0.0,0.0,0.0,-0.08,,-7.1,-3.6,-10.7,0.0
