PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jack Sikma,30,80,2790,17.6,0.535,0.012,0.374,6.0,26.2,15.9,16.5,1.6,1.6,14.3,22.4,,3.4,4.4,7.8,0.134,,1.0,1.5,2.5,3.1
Xavier McDaniel,22,82,2706,16.3,0.525,0.009000000000000001,0.31,13.1,15.6,14.3,11.4,1.8,0.8,15.7,24.5,,1.8,3.3,5.1,0.091,,0.3,-0.6,-0.3,1.2
Gerald Henderson,30,82,2568,15.7,0.537,0.057999999999999996,0.248,4.0,4.6,4.3,28.4,2.6,0.3,15.6,19.3,,3.6,2.6,6.2,0.115,,1.0,0.3,1.3,2.1
Tom Chambers,26,66,2019,17.1,0.551,0.052000000000000005,0.446,7.2,18.3,12.6,10.5,1.3,1.1,14.9,27.0,,2.4,2.5,4.8,0.115,,0.4,-0.5,-0.1,1.0
Danny Young,23,82,1901,13.7,0.573,0.165,0.23600000000000002,1.8,5.8,3.7,22.2,2.9,0.3,15.7,12.9,,2.7,2.1,4.8,0.121,,0.2,1.7,1.9,1.9
Al Wood,27,78,1749,13.5,0.489,0.045,0.293,5.3,11.4,8.3,10.3,1.6,0.7,10.4,24.6,,0.7,1.8,2.5,0.068,,-0.8,-0.7,-1.5,0.2
Tim McCormick,23,77,1705,13.9,0.618,0.005,0.55,9.5,18.7,14.0,7.1,0.5,1.0,16.6,16.2,,2.8,1.8,4.6,0.128,,-0.5,-0.5,-0.9,0.4
Danny Vranes,27,80,1569,7.8,0.475,0.013999999999999999,0.264,8.5,12.8,10.6,5.8,2.0,1.2,15.5,10.0,,0.2,1.9,2.1,0.065,,-2.9,1.2,-1.6,0.1
Ricky Sobers,33,78,1279,13.4,0.506,0.079,0.231,2.6,6.6,4.6,21.7,1.7,0.1,12.5,22.3,,1.1,1.1,2.2,0.081,,-0.7,-0.6,-1.3,0.2
Michael Phelps,24,70,880,7.7,0.43799999999999994,0.042,0.259,3.8,8.3,6.0,11.5,2.5,0.1,16.3,18.1,,-1.0,1.0,-0.1,-0.003,,-4.6,0.3,-4.4,-0.5
Frank Brickowski,26,40,311,7.1,0.5579999999999999,0.0,0.466,5.9,14.8,10.3,9.1,1.7,1.4,24.8,12.5,,0.0,0.4,0.4,0.057999999999999996,,-5.8,1.9,-4.0,-0.2
George Johnson,37,41,264,10.7,0.583,0.0,0.696,11.4,15.6,13.4,6.2,1.1,8.5,31.8,7.0,,0.1,0.5,0.6,0.10300000000000001,,-3.2,4.1,0.9,0.2
Rod Higgins,26,12,94,4.5,0.377,0.14800000000000002,0.185,3.7,11.6,7.6,8.6,1.0,0.6,12.0,14.8,,-0.1,0.1,0.0,-0.016,,-4.6,-0.3,-4.9,-0.1
David Pope,23,11,74,9.2,0.483,0.05,0.2,9.4,8.2,8.8,7.6,1.3,0.8,8.4,13.4,,0.1,0.1,0.1,0.081,,-2.2,-0.1,-2.4,0.0
Alex Stivrins,23,3,14,-5.9,0.26,0.0,1.0,24.7,0.0,12.7,9.3,0.0,0.0,34.2,26.2,,-0.1,0.0,-0.1,-0.34700000000000003,,-9.9,-7.1,-17.0,-0.1
Brian Martin,23,3,7,3.8,0.5,0.0,0.0,16.5,52.0,33.8,0.0,0.0,8.7,50.0,23.9,,0.0,0.0,0.0,-0.187,,-11.2,1.6,-9.6,0.0
