Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,26.0,2881,KCK,Kansas City Kings,22.0,NBA,PF,82.0,23.0,1918.0,7.7,12.9,0.6,0.0,0.0,0.0,7.7,12.8,0.6,4.3,7.0,0.62,3.5,6.9,10.4,2.1,0.6,0.7,3.5,4.8,19.7
1986,26.0,2881,SAC,Sacramento Kings,23.0,NBA,PF,75.0,18.0,1675.0,6.2,10.6,0.59,0.0,0.0,,6.2,10.6,0.59,3.5,5.3,0.66,2.9,6.1,9.0,1.8,0.8,0.7,2.6,5.0,15.9
1987,26.0,2881,SAC,Sacramento Kings,24.0,NBA,PF,82.0,82.0,2956.0,6.9,12.8,0.54,0.0,0.0,0.0,6.9,12.8,0.54,5.0,6.6,0.76,3.2,6.8,10.0,2.4,0.6,0.7,2.3,3.6,18.8
1988,26.0,2881,SAC,Sacramento Kings,25.0,NBA,PF,82.0,82.0,3072.0,7.3,14.4,0.51,0.0,0.1,0.0,7.3,14.3,0.51,5.4,7.1,0.76,3.3,6.5,9.8,3.1,0.7,0.7,2.7,3.1,20.0
1989,11.0,2881,HOU,Houston Rockets,26.0,NBA,PF,82.0,82.0,3135.0,6.0,11.0,0.54,0.0,0.0,0.0,6.0,11.0,0.54,3.8,5.2,0.73,3.1,5.9,9.0,2.3,0.9,0.4,2.6,3.0,15.7
1990,11.0,2881,HOU,Houston Rockets,27.0,NBA,PF,82.0,82.0,2947.0,6.7,12.2,0.55,0.0,0.1,0.0,6.7,12.1,0.55,3.8,5.4,0.69,3.2,5.8,9.0,3.2,0.8,0.3,2.8,3.3,17.1
1991,11.0,2881,HOU,Houston Rockets,28.0,NBA,PF,82.0,82.0,3039.0,6.5,11.7,0.56,0.0,0.1,0.43,6.5,11.6,0.56,4.0,5.7,0.7,3.4,6.6,10.0,2.3,0.9,0.2,2.6,3.3,17.0
1992,11.0,2881,HOU,Houston Rockets,29.0,NBA,PF,82.0,82.0,3056.0,6.6,11.1,0.59,0.0,0.1,0.0,6.6,11.0,0.6,3.6,5.5,0.66,3.4,6.8,10.2,2.9,0.6,0.4,2.8,3.6,16.7
1993,11.0,2881,HOU,Houston Rockets,30.0,NBA,PF,72.0,69.0,2357.0,5.9,10.5,0.56,0.0,0.0,0.0,5.9,10.5,0.56,2.3,3.9,0.6,3.3,5.7,9.0,2.8,0.7,0.3,2.3,3.6,14.1
1994,11.0,2881,HOU,Houston Rockets,31.0,NBA,PF,82.0,82.0,2909.0,5.6,9.9,0.56,0.0,0.0,0.0,5.6,9.9,0.56,3.1,4.7,0.66,3.4,7.4,10.8,2.3,0.8,0.3,2.3,3.1,14.2
1995,31.0,2881,TOT,Total After Trade,32.0,NBA,PF,70.0,35.0,2096.0,6.6,11.7,0.56,0.0,0.1,0.0,6.6,11.6,0.57,2.9,4.8,0.59,3.5,6.1,9.6,1.9,0.7,0.5,2.3,3.8,16.1
1995,11.0,2881,HOU,Houston Rockets,32.0,NBA,PF,36.0,35.0,1188.0,6.2,11.1,0.56,0.0,0.1,0.0,6.2,11.0,0.57,2.0,3.8,0.53,3.4,6.3,9.8,1.8,0.7,0.4,2.3,3.1,14.5
1995,25.0,2881,POR,Portland Trail Blazers,32.0,NBA,PF,34.0,0.0,908.0,7.1,12.5,0.57,0.0,0.2,0.0,7.1,12.3,0.58,4.0,6.1,0.65,3.5,5.8,9.4,2.1,0.8,0.6,2.2,4.8,18.2
1996,9.0,2881,DET,Detroit Pistons,33.0,NBA,PF,82.0,82.0,2841.0,5.7,10.8,0.53,0.0,0.1,0.0,5.7,10.8,0.53,3.3,4.6,0.71,2.7,6.0,8.7,2.0,0.7,0.5,2.5,3.8,14.7
1997,9.0,2881,DET,Detroit Pistons,34.0,NBA,C,79.0,79.0,2661.0,5.7,10.6,0.53,0.0,0.0,0.0,5.7,10.6,0.53,2.7,4.1,0.65,3.1,5.4,8.4,1.8,0.8,0.2,2.0,4.0,14.0
1998,31.0,2881,TOT,Total After Trade,35.0,NBA,PF,74.0,66.0,2197.0,4.8,10.2,0.47,0.0,0.1,0.0,4.8,10.1,0.48,2.7,3.9,0.68,2.5,6.3,8.8,3.6,0.8,0.5,2.5,3.9,12.3
1998,15.0,2881,VAN,Vancouver Grizzlies,35.0,NBA,PF,47.0,46.0,1574.0,4.7,9.8,0.48,0.0,0.1,0.0,4.7,9.7,0.48,2.7,3.9,0.69,2.3,6.2,8.5,3.7,0.7,0.5,2.6,3.6,12.1
1998,26.0,2881,SAC,Sacramento Kings,35.0,NBA,PF,27.0,20.0,623.0,5.1,11.2,0.46,0.0,0.1,0.0,5.1,11.2,0.46,2.7,4.0,0.66,2.9,6.6,9.6,3.5,1.0,0.4,2.1,4.6,12.9
1999,30.0,2881,WAS,Washington Wizards,36.0,NBA,PF,49.0,38.0,1539.0,5.6,10.3,0.55,0.0,0.0,0.0,5.6,10.2,0.55,1.7,2.5,0.7,2.2,5.6,7.8,2.4,1.0,0.4,2.1,4.6,13.0
2001,,2881,CHH,None,38.0,NBA,PF,49.0,4.0,647.0,3.3,7.3,0.45,0.0,0.0,,3.3,7.3,0.45,1.1,1.3,0.83,2.8,5.3,8.1,1.6,0.7,0.4,1.8,6.0,7.7
