Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1992,26,2842,SAC,Sacramento Kings,22.0,NBA,SG,1.0,31.0,6.4,0.47,0.17,0.17,0.0,0.0,0.0,4.7,1.6,0.0,7.2,18.7,,0.0,0.0,0.0,-0.03,,-5.1,-3.4,-8.6,-0.1
1997,6,2842,CLE,Cleveland Cavaliers,27.0,NBA,SG,19.0,77.0,8.5,0.43,0.5,0.04,5.0,17.2,11.0,18.4,1.5,1.2,19.7,19.8,,-0.1,0.1,0.0,0.0,,-3.9,1.0,-3.0,0.0
1998,31,2842,TOT,Total After Trade,28.0,NBA,SG,43.0,426.0,10.9,0.49,0.42,0.18,2.7,10.4,6.6,7.9,2.6,1.2,10.7,17.9,,0.1,0.6,0.7,0.07,,-1.6,1.2,-0.3,0.2
1998,10,2842,GSW,Golden State Warriors,28.0,NBA,SG,10.0,139.0,11.0,0.45,0.32,0.15,3.0,4.7,3.8,12.0,1.9,0.5,8.0,23.7,,0.0,0.1,0.1,0.02,,-1.9,-0.7,-2.6,0.0
1998,22,2842,ORL,Orlando Magic,28.0,NBA,SG,4.0,15.0,27.8,0.76,0.0,0.4,0.0,0.0,0.0,15.4,0.0,4.8,0.0,18.0,,0.1,0.0,0.1,0.27,,10.9,2.5,13.4,0.1
1998,6,2842,CLE,Cleveland Cavaliers,28.0,NBA,SG,29.0,272.0,10.0,0.51,0.54,0.19,2.7,13.8,8.3,5.4,3.1,1.4,13.7,14.9,,0.0,0.5,0.5,0.09,,-2.1,2.2,0.1,0.1
