Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,23.0,CHI,NBA,PG,24,0,304,17,41,0.415,9,31,0.29,8,10,0.8,0.524,5,6,0.833,1,24,25,35,13,0,13,18,48
2019,24.0,CHI,NBA,PG,81,32,1961,187,418,0.447,81,217,0.373,106,201,0.527,0.544,89,102,0.873,27,192,219,269,65,4,63,171,544
2020,25.0,CHI,NBA,PG,58,4,930,90,220,0.409,54,138,0.391,36,82,0.439,0.532,27,38,0.711,20,90,110,96,27,3,37,96,261
2021,26.0,CHI,NBA,PG,2,0,28,3,9,0.333,1,5,0.2,2,4,0.5,0.389,3,3,1.0,0,6,6,4,2,0,0,2,10
