Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,24.0,IND,NBA,C,2.0,,55.0,3.3,7.9,0.417,0.0,0.0,,3.3,7.9,0.417,3.3,6.5,0.5,6.5,6.5,13.1,2.0,2.6,1.3,2.0,2.0,9.8
1983,26.0,PHI,NBA,C,12.0,,202.0,4.5,8.7,0.51,0.0,0.0,,4.5,8.7,0.51,0.0,0.7,0.0,3.7,3.9,7.7,1.2,0.7,0.9,2.1,5.0,8.9
1984,27.0,PHI,NBA,C,5.0,,45.0,3.2,9.6,0.333,0.0,0.0,,3.2,9.6,0.333,0.0,0.0,,2.4,2.4,4.8,0.0,0.8,3.2,2.4,6.4,6.4
1985,28.0,PHI,NBA,C,13.0,0.0,165.0,2.8,7.2,0.394,0.0,0.2,0.0,2.8,7.0,0.406,3.5,4.6,0.762,3.7,4.1,7.9,0.4,0.7,1.3,2.8,7.0,9.2
1986,29.0,PHI,NBA,C,12.0,2.0,303.0,3.4,6.3,0.547,0.0,0.0,,3.4,6.3,0.547,1.9,3.0,0.64,2.7,4.4,7.1,1.0,1.3,1.8,1.2,4.2,8.8
1987,30.0,SEA,NBA,C,14.0,7.0,262.0,3.3,7.3,0.453,0.0,0.0,,3.3,7.3,0.453,1.6,2.6,0.632,3.4,3.3,6.7,0.5,1.0,2.1,0.3,2.5,8.2
1988,31.0,SEA,NBA,C,5.0,0.0,39.0,2.8,6.5,0.429,0.0,0.0,,2.8,6.5,0.429,0.9,1.8,0.5,0.0,6.5,6.5,0.0,0.9,0.9,1.8,9.2,6.5
