Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,15,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,24,81,3241,19.1,0.55,0.05,0.42,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,5.6,2.9,8.5,0.13,1.7,0.1,1.8,3.1,5
2001,15,VAN,Vancouver Grizzlies,Mike Bibby,22,82,3190,16.8,0.52,0.25,0.16,1.7,9.2,5.5,38.3,1.8,0.3,16.7,21.3,4.0,1.4,5.3,0.08,2.0,-1.2,0.7,2.2,240
2001,15,VAN,Vancouver Grizzlies,Michael Dickerson,25,70,2618,12.4,0.5,0.22,0.26,3.1,6.9,5.0,15.8,1.2,0.7,12.5,22.7,1.2,0.7,1.8,0.03,-0.7,-1.5,-2.2,-0.2,744
2001,15,VAN,Vancouver Grizzlies,Bryant Reeves,27,75,1832,12.8,0.51,0.01,0.26,8.3,19.8,14.1,7.4,1.2,2.0,12.8,17.6,1.2,1.7,2.9,0.08,-2.6,-0.2,-2.8,-0.4,2417
2001,15,VAN,Vancouver Grizzlies,Grant Long,34,66,1507,11.4,0.51,0.05,0.49,5.8,14.9,10.4,8.7,2.5,0.7,13.8,13.6,1.0,1.4,2.4,0.08,-2.3,1.2,-1.1,0.3,1769
2001,15,VAN,Vancouver Grizzlies,Damon Jones,24,71,1415,13.0,0.52,0.56,0.12,1.3,8.7,5.0,26.2,1.3,0.0,14.8,16.6,1.4,0.4,1.8,0.06,0.7,-1.1,-0.3,0.6,1534
2001,15,VAN,Vancouver Grizzlies,Stromile Swift,21,80,1312,13.1,0.49,0.01,0.42,9.6,15.1,12.4,3.5,2.5,4.3,13.8,16.2,0.2,1.6,1.9,0.07,-2.9,0.9,-2.0,0.0,2793
2001,15,VAN,Vancouver Grizzlies,Othella Harrington,27,44,1267,11.7,0.53,0.01,0.4,9.3,16.8,13.1,4.9,0.8,1.4,18.6,20.1,0.1,0.8,0.9,0.04,-2.7,-1.3,-4.0,-0.6,1198
2001,15,VAN,Vancouver Grizzlies,Isaac Austin,31,52,845,8.3,0.39,0.09,0.15,6.8,23.1,15.0,11.2,1.2,1.9,15.8,18.5,-1.3,0.9,-0.5,-0.03,-4.4,0.1,-4.3,-0.5,121
2001,15,VAN,Vancouver Grizzlies,Tony Massenburg,33,52,823,9.6,0.51,0.0,0.35,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,0.1,0.6,0.7,0.04,-4.5,-1.3,-5.9,-0.8,1868
2001,15,VAN,Vancouver Grizzlies,Kevin Edwards,35,46,634,8.3,0.41,0.11,0.31,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,-0.6,0.5,-0.1,-0.01,-3.7,0.5,-3.2,-0.2,835
2001,15,VAN,Vancouver Grizzlies,Mahmoud Abdul-Rauf,31,41,486,16.7,0.51,0.06,0.12,1.2,4.7,2.9,32.7,1.0,0.1,9.1,26.8,0.7,0.0,0.7,0.07,1.1,-2.1,-1.0,0.1,3
2001,15,VAN,Vancouver Grizzlies,Erick Strickland,27,22,409,13.1,0.44,0.35,0.38,2.5,18.6,10.6,25.8,2.8,0.2,14.6,20.7,0.0,0.5,0.5,0.05,-2.1,1.2,-0.8,0.1,2772
2001,15,VAN,Vancouver Grizzlies,Doug West,33,15,171,4.2,0.34,0.05,0.18,2.7,7.3,5.0,12.4,0.9,1.6,8.9,12.0,-0.1,0.0,-0.1,-0.03,-5.1,0.2,-4.8,-0.1,3073
2001,15,VAN,Vancouver Grizzlies,Brent Price,32,6,30,9.4,0.46,0.36,0.64,3.8,11.4,7.6,26.6,3.5,0.0,22.1,27.5,0.0,0.0,0.0,-0.0,-5.8,0.3,-5.5,0.0,2359
