Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,11,2054,HOU,Houston Rockets,Marcus Morris,"September 2, 1989",22.0,NBA,PF,17.0,0.0,7.4,0.9,3.2,0.3,0.1,1.0,0.12,0.8,2.2,0.38,0.32,0.4,0.5,0.75,0.3,0.6,0.9,0.2,0.1,0.1,0.2,0.7,2.4
2013,31,2054,TOT,Total After Trade,Marcus Morris,"September 2, 1989",23.0,NBA,"PF,SF",77.0,23.0,19.8,2.9,6.8,0.42,1.1,3.0,0.37,1.8,3.8,0.46,0.5,0.9,1.5,0.56,1.0,2.6,3.6,0.8,0.6,0.3,1.0,2.1,7.7
2013,11,2054,HOU,Houston Rockets,Marcus Morris,"September 2, 1989",23.0,NBA,PF,54.0,17.0,21.4,3.2,7.4,0.43,1.4,3.6,0.38,1.8,3.8,0.47,0.52,0.9,1.4,0.65,1.2,2.9,4.1,0.9,0.5,0.3,1.0,2.2,8.6
2013,24,2054,PHO,Phoenix Suns,Marcus Morris,"September 2, 1989",23.0,NBA,SF,23.0,6.0,16.1,2.2,5.5,0.4,0.5,1.7,0.31,1.7,3.8,0.45,0.45,0.7,1.8,0.4,0.7,1.8,2.5,0.7,0.8,0.2,1.0,1.7,5.7
2014,24,2054,PHO,Phoenix Suns,Marcus Morris,"September 2, 1989",24.0,NBA,SF,82.0,1.0,22.0,3.5,7.9,0.44,1.2,3.2,0.38,2.3,4.8,0.48,0.52,1.5,1.9,0.76,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7
2015,24,2054,PHO,Phoenix Suns,Marcus Morris,"September 2, 1989",25.0,NBA,PF,81.0,35.0,25.2,4.1,9.4,0.43,1.4,3.9,0.36,2.7,5.6,0.49,0.51,0.9,1.4,0.63,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4
2016,9,2054,DET,Detroit Pistons,Marcus Morris,"September 2, 1989",26.0,NBA,SF,80.0,80.0,35.7,5.1,11.8,0.43,1.4,3.7,0.36,3.8,8.1,0.47,0.49,2.5,3.4,0.75,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.1
2017,9,2054,DET,Detroit Pistons,Marcus Morris,"September 2, 1989",27.0,NBA,SF,79.0,79.0,32.5,5.3,12.7,0.42,1.5,4.5,0.33,3.8,8.2,0.47,0.48,1.8,2.3,0.78,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,14.0
2018,2,2054,BOS,Boston Celtics,Marcus Morris,"September 2, 1989",28.0,NBA,PF,54.0,21.0,26.7,4.9,11.3,0.43,1.6,4.3,0.37,3.3,7.0,0.47,0.5,2.3,2.9,0.8,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6
2019,2,2054,BOS,Boston Celtics,Marcus Morris,"September 2, 1989",29.0,NBA,PF,75.0,53.0,27.9,5.0,11.3,0.45,1.9,5.2,0.38,3.1,6.1,0.51,0.53,1.9,2.3,0.84,1.0,5.1,6.1,1.5,0.6,0.3,1.2,2.4,13.9
2020,31,2054,TOT,Total After Trade,Marcus Morris,"September 2, 1989",30.0,NBA,"PF,SF",62.0,62.0,31.2,5.7,13.1,0.44,2.3,5.6,0.41,3.4,7.5,0.46,0.53,2.9,3.5,0.82,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,16.7
2020,20,2054,NYK,New York Knicks,Marcus Morris,"September 2, 1989",30.0,NBA,SF,43.0,43.0,32.3,6.5,14.8,0.44,2.7,6.1,0.44,3.8,8.7,0.44,0.53,3.8,4.6,0.82,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,19.6
2020,13,2054,LAC,Los Angeles Clippers,Marcus Morris,"September 2, 1989",30.0,NBA,PF,19.0,19.0,28.9,3.9,9.2,0.42,1.4,4.4,0.31,2.5,4.7,0.53,0.5,0.9,1.2,0.82,0.6,3.5,4.1,1.4,0.7,0.7,1.3,2.7,10.1
2021,13,2054,LAC,Los Angeles Clippers,Marcus Morris,"September 2, 1989",31.0,NBA,PF,22.0,2.0,25.0,4.6,10.1,0.46,2.5,5.0,0.5,2.1,5.0,0.41,0.59,1.6,1.8,0.9,0.8,3.2,4.0,0.9,0.5,0.3,1.0,1.9,13.4
