SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,21,OKC,Kevin Durant,22.0,78,78.0,3038,711,1538,0.46,145,414,0.35,566,1124,0.5,0.51,594,675,0.88,57,476,533,214,88,76,218,159,2161
2011,21,OKC,Russell Westbrook,22.0,82,82.0,2847,614,1390,0.44,34,103,0.33,580,1287,0.45,0.45,531,631,0.84,121,258,379,670,155,30,316,207,1793
2011,21,OKC,Serge Ibaka,21.0,82,44.0,2216,335,617,0.54,0,1,0.0,335,616,0.54,0.54,138,184,0.75,214,408,622,22,31,198,71,267,808
2011,21,OKC,James Harden,21.0,82,5.0,2189,298,684,0.44,113,324,0.35,185,360,0.51,0.52,289,343,0.84,42,213,255,176,92,24,106,207,998
2011,21,OKC,Thabo Sefolosha,26.0,79,79.0,2049,157,333,0.47,28,102,0.28,129,231,0.56,0.51,59,79,0.75,65,281,346,111,97,38,55,171,401
2011,21,OKC,Jeff Green,24.0,49,49.0,1815,270,618,0.44,56,184,0.3,214,434,0.49,0.48,148,181,0.82,57,217,274,89,40,21,76,142,744
2011,21,OKC,Nick Collison,30.0,71,2.0,1524,137,242,0.57,0,0,,137,242,0.57,0.57,55,73,0.75,119,197,316,69,42,31,55,210,329
2011,21,OKC,Eric Maynor,23.0,82,0.0,1200,134,333,0.4,37,96,0.38,97,237,0.41,0.46,43,59,0.73,25,96,121,238,35,6,77,96,348
2011,21,OKC,Nenad Krstic,27.0,47,47.0,1018,152,305,0.5,0,0,,152,305,0.5,0.5,53,66,0.8,77,130,207,19,18,17,33,107,357
2011,21,OKC,Daequan Cook,23.0,43,0.0,598,79,181,0.44,65,154,0.42,14,27,0.52,0.62,16,20,0.8,8,64,72,20,14,1,17,51,239
2011,21,OKC,Nazr Mohammed,33.0,24,7.0,429,75,131,0.57,0,0,,75,131,0.57,0.57,15,24,0.62,46,70,116,6,16,10,19,63,165
2011,21,OKC,Kendrick Perkins,26.0,17,17.0,429,35,71,0.49,0,0,,35,71,0.49,0.49,17,32,0.53,39,96,135,16,7,16,31,54,87
2011,21,OKC,D.J. White,24.0,23,0.0,219,30,65,0.46,0,0,,30,65,0.46,0.46,5,10,0.5,12,40,52,4,6,8,7,31,65
2011,21,OKC,Royal Ivey,29.0,25,0.0,155,16,38,0.42,7,16,0.44,9,22,0.41,0.51,2,2,1.0,2,14,16,7,6,1,5,17,41
2011,21,OKC,Cole Aldrich,22.0,18,0.0,142,8,15,0.53,0,0,,8,15,0.53,0.53,2,4,0.5,13,22,35,4,5,7,8,30,18
2011,21,OKC,Byron Mullens,21.0,13,0.0,85,9,28,0.32,0,0,,9,28,0.32,0.32,7,14,0.5,6,18,24,0,2,3,8,11,25
2011,21,OKC,Nate Robinson,26.0,4,0.0,30,4,15,0.27,2,8,0.25,2,7,0.29,0.33,3,4,0.75,0,1,1,6,0,0,2,8,13
2011,21,OKC,Morris Peterson,33.0,4,0.0,23,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,,0,3,3,1,0,0,0,5,4
2011,21,OKC,Team Totals,,82,,20005,3066,6609,0.46,487,1403,0.35,2579,5206,0.5,0.5,1977,2401,0.82,903,2604,3507,1672,654,487,1156,1836,8596
