Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,4,CHA,Charlotte Bobcats,Boris Diaw,28.0,82,82.0,2778,381,774,0.49,78,226,0.34,303,548,0.55,0.54,84,123,0.68,105,309,414,337,74,46,166,190,924
2011,4,CHA,Charlotte Bobcats,D.J. Augustin,23.0,82,82.0,2757,399,958,0.42,111,333,0.33,288,625,0.46,0.47,269,297,0.91,38,187,225,498,54,3,155,152,1178
2011,4,CHA,Charlotte Bobcats,Stephen Jackson,32.0,67,67.0,2405,435,1059,0.41,121,359,0.34,314,700,0.45,0.47,249,305,0.82,53,251,304,241,80,28,209,161,1240
2011,4,CHA,Charlotte Bobcats,Gerald Wallace,28.0,48,48.0,1872,252,582,0.43,35,106,0.33,217,476,0.46,0.46,210,284,0.74,72,322,394,116,59,48,100,120,749
2011,4,CHA,Charlotte Bobcats,Kwame Brown,28.0,66,50.0,1714,194,375,0.52,0,0,,194,375,0.52,0.52,136,231,0.59,147,303,450,43,26,39,69,174,524
2011,4,CHA,Charlotte Bobcats,Gerald Henderson,23.0,68,30.0,1661,259,570,0.45,7,36,0.19,252,534,0.47,0.46,128,163,0.78,49,158,207,101,50,32,64,118,653
2011,4,CHA,Charlotte Bobcats,Shaun Livingston,25.0,73,0.0,1261,185,397,0.47,1,4,0.25,184,393,0.47,0.47,108,125,0.86,29,120,149,164,47,29,88,109,479
2011,4,CHA,Charlotte Bobcats,Tyrus Thomas,24.0,41,2.0,861,156,331,0.47,0,3,0.0,156,328,0.48,0.47,107,136,0.79,65,159,224,29,30,66,65,113,419
2011,4,CHA,Charlotte Bobcats,Nazr Mohammed,33.0,51,30.0,851,159,317,0.5,0,1,0.0,159,316,0.5,0.5,52,88,0.59,94,158,252,17,14,46,51,121,370
2011,4,CHA,Charlotte Bobcats,Dominic McGuire,25.0,52,8.0,760,72,182,0.4,0,2,0.0,72,180,0.4,0.4,30,39,0.77,63,136,199,43,10,33,25,94,174
2011,4,CHA,Charlotte Bobcats,Matt Carroll,30.0,54,1.0,582,89,199,0.45,17,46,0.37,72,153,0.47,0.49,40,52,0.77,12,56,68,23,17,6,23,43,235
2011,4,CHA,Charlotte Bobcats,Dante Cunningham,23.0,22,9.0,529,92,181,0.51,1,9,0.11,91,172,0.53,0.51,13,17,0.76,23,65,88,13,15,11,18,38,198
2011,4,CHA,Charlotte Bobcats,Derrick Brown,23.0,41,1.0,488,62,113,0.55,2,6,0.33,60,107,0.56,0.56,25,47,0.53,32,52,84,29,16,8,28,48,151
2011,4,CHA,Charlotte Bobcats,D.J. White,24.0,24,0.0,466,81,154,0.53,0,2,0.0,81,152,0.53,0.53,41,54,0.76,31,75,106,15,6,12,7,46,203
2011,4,CHA,Charlotte Bobcats,Eduardo Najera,34.0,31,0.0,372,26,72,0.36,11,34,0.32,15,38,0.4,0.44,6,11,0.55,14,30,44,20,11,6,13,52,69
2011,4,CHA,Charlotte Bobcats,DeSagana Diop,29.0,16,0.0,181,8,24,0.33,0,0,,8,24,0.33,0.33,4,11,0.36,12,28,40,7,4,15,11,26,20
2011,4,CHA,Charlotte Bobcats,Garrett Temple,24.0,12,0.0,126,12,42,0.29,7,26,0.27,5,16,0.31,0.37,7,11,0.64,0,15,15,24,9,4,20,14,38
2011,4,CHA,Charlotte Bobcats,Joel Przybilla,31.0,5,0.0,74,4,10,0.4,0,0,,4,10,0.4,0.4,1,4,0.25,9,15,24,0,0,1,7,16,9
2011,4,CHA,Charlotte Bobcats,Sherron Collins,23.0,20,0.0,66,7,25,0.28,2,10,0.2,5,15,0.33,0.32,1,1,1.0,0,5,5,8,2,0,4,2,17
2011,4,CHA,Charlotte Bobcats,Team Totals,,82,,19805,2873,6365,0.45,393,1203,0.33,2480,5162,0.48,0.48,1511,1999,0.76,848,2444,3292,1728,524,433,1192,1637,7650
