Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,16,MIA,Miami Heat,LeBron James,26.0,79,79.0,3063,758,1485,0.51,92,279,0.33,666,1206,0.55,0.54,503,663,0.76,80,510,590,554,124,50,284,163,2111
2011,16,MIA,Miami Heat,Dwyane Wade,29.0,76,76.0,2823,692,1384,0.5,63,206,0.31,629,1178,0.53,0.52,494,652,0.76,123,362,485,346,111,87,237,197,1941
2011,16,MIA,Miami Heat,Chris Bosh,26.0,77,77.0,2795,524,1056,0.5,6,25,0.24,518,1031,0.5,0.5,384,471,0.82,141,500,641,144,59,49,138,172,1438
2011,16,MIA,Miami Heat,Mario Chalmers,24.0,70,28.0,1579,155,388,0.4,83,231,0.36,72,157,0.46,0.51,54,62,0.87,12,134,146,177,76,7,91,158,447
2011,16,MIA,Miami Heat,James Jones,30.0,81,8.0,1549,146,346,0.42,123,287,0.43,23,59,0.39,0.6,60,72,0.83,23,137,160,43,29,19,21,129,475
2011,16,MIA,Miami Heat,Joel Anthony,28.0,75,11.0,1463,53,99,0.54,0,0,,53,99,0.54,0.54,47,73,0.64,104,162,266,24,10,93,36,194,153
2011,16,MIA,Miami Heat,Zydrunas Ilgauskas,35.0,72,51.0,1145,162,319,0.51,0,1,0.0,162,318,0.51,0.51,36,46,0.78,108,179,287,26,23,58,52,185,360
2011,16,MIA,Miami Heat,Carlos Arroyo,31.0,49,42.0,995,109,238,0.46,28,64,0.44,81,174,0.47,0.52,28,35,0.8,13,67,80,100,14,1,43,60,274
2011,16,MIA,Miami Heat,Eddie House,32.0,56,1.0,978,128,321,0.4,68,175,0.39,60,146,0.41,0.5,38,40,0.95,9,83,92,62,32,3,29,68,362
2011,16,MIA,Miami Heat,Mike Miller,30.0,41,2.0,838,81,202,0.4,43,118,0.36,38,84,0.45,0.51,23,34,0.68,38,146,184,51,20,2,41,88,228
2011,16,MIA,Miami Heat,Erick Dampier,35.0,51,22.0,815,52,89,0.58,0,1,0.0,52,88,0.59,0.58,24,44,0.55,53,124,177,22,14,47,32,82,128
2011,16,MIA,Miami Heat,Juwan Howard,37.0,57,0.0,592,55,125,0.44,0,0,,55,125,0.44,0.44,29,35,0.83,36,86,122,23,10,4,25,61,139
2011,16,MIA,Miami Heat,Mike Bibby,32.0,22,12.0,582,55,126,0.44,40,88,0.46,15,38,0.4,0.6,10,16,0.62,2,47,49,55,11,3,32,47,160
2011,16,MIA,Miami Heat,Udonis Haslem,30.0,13,0.0,345,44,86,0.51,0,0,,44,86,0.51,0.51,16,20,0.8,29,77,106,6,7,3,14,39,104
2011,16,MIA,Miami Heat,Jamaal Magloire,32.0,18,0.0,158,13,22,0.59,0,0,,13,22,0.59,0.59,9,18,0.5,17,44,61,3,4,2,5,26,35
2011,16,MIA,Miami Heat,Jerry Stackhouse,36.0,7,1.0,50,3,12,0.25,1,4,0.25,2,8,0.25,0.29,5,7,0.71,1,6,7,3,0,2,2,3,12
2011,16,MIA,Miami Heat,Dexter Pittman,22.0,2,0.0,11,1,3,0.33,0,0,,1,3,0.33,0.33,0,0,,1,2,3,0,0,0,2,2,2
2011,16,MIA,Miami Heat,Team Totals,,82,,19780,3031,6301,0.48,547,1479,0.37,2484,4822,0.52,0.52,1760,2288,0.77,790,2666,3456,1639,544,430,1142,1674,8369
