SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,22,ORL,Dwight Howard,25.0,78,78.0,2935,619,1044,0.59,0,7,0.0,619,1037,0.6,0.59,546,916,0.6,309,789,1098,107,107,186,279,258,1784
2011,22,ORL,Jameer Nelson,28.0,76,76.0,2319,374,838,0.45,119,297,0.4,255,541,0.47,0.52,130,162,0.8,37,189,226,456,75,3,194,209,997
2011,22,ORL,Brandon Bass,25.0,76,51.0,1980,332,645,0.52,0,2,0.0,332,643,0.52,0.52,190,233,0.82,134,290,424,57,27,52,97,159,854
2011,22,ORL,Jason Richardson,30.0,55,55.0,1919,289,667,0.43,127,331,0.38,162,336,0.48,0.53,61,87,0.7,34,186,220,111,66,10,65,116,766
2011,22,ORL,Hedo Turkoglu,31.0,56,56.0,1910,237,529,0.45,86,213,0.4,151,316,0.48,0.53,80,120,0.67,25,231,256,285,54,20,101,170,640
2011,22,ORL,J.J. Redick,26.0,59,5.0,1513,197,447,0.44,87,219,0.4,110,228,0.48,0.54,112,128,0.88,6,107,113,102,29,3,53,80,593
2011,22,ORL,Ryan Anderson,22.0,64,14.0,1424,226,525,0.43,134,341,0.39,92,184,0.5,0.56,95,117,0.81,129,226,355,52,30,38,49,137,681
2011,22,ORL,Gilbert Arenas,29.0,49,2.0,1070,139,404,0.34,50,182,0.28,89,222,0.4,0.41,64,86,0.74,16,103,119,157,44,9,106,112,392
2011,22,ORL,Quentin Richardson,30.0,57,19.0,955,87,255,0.34,42,146,0.29,45,109,0.41,0.42,33,44,0.75,39,139,178,38,25,5,33,74,249
2011,22,ORL,Rashard Lewis,31.0,25,25.0,810,113,270,0.42,44,120,0.37,69,150,0.46,0.5,34,45,0.76,23,83,106,29,22,10,35,63,304
2011,22,ORL,Chris Duhon,28.0,51,5.0,774,49,129,0.38,13,52,0.25,36,77,0.47,0.43,14,25,0.56,9,43,52,118,16,2,61,30,125
2011,22,ORL,Vince Carter,34.0,22,22.0,664,125,266,0.47,27,78,0.35,98,188,0.52,0.52,56,75,0.75,11,79,90,64,20,3,36,70,333
2011,22,ORL,Mickael Pietrus,28.0,19,0.0,418,45,115,0.39,34,87,0.39,11,28,0.39,0.54,3,6,0.5,6,44,50,10,10,3,14,35,127
2011,22,ORL,Marcin Gortat,26.0,25,2.0,396,44,81,0.54,0,0,,44,81,0.54,0.54,12,18,0.67,38,80,118,17,7,21,17,52,100
2011,22,ORL,Earl Clark,23.0,33,0.0,392,56,127,0.44,0,5,0.0,56,122,0.46,0.44,22,37,0.6,33,51,84,5,7,15,26,39,134
2011,22,ORL,Malik Allen,32.0,18,0.0,178,11,31,0.36,0,0,,11,31,0.36,0.36,1,2,0.5,12,20,32,4,1,4,3,30,23
2011,22,ORL,Jason Williams,35.0,16,0.0,171,13,38,0.34,7,23,0.3,6,15,0.4,0.43,0,0,,3,19,22,24,8,0,11,6,33
2011,22,ORL,Team Totals,,82,,19830,2956,6411,0.46,770,2103,0.37,2186,4308,0.51,0.52,1453,2101,0.69,864,2679,3543,1636,548,384,1224,1640,8135
